ItemID,Context,Sentence_with_equations,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,Plausibility
7706,The countess distracted the executive but the man protected the environment when the steelworker neglected the pole.,The 810 countess + distracted 863 the = executive x101 but 399 the + man 394 protected = the x102 environment 825 when + the 968 steelworker = neglected x103 the 229 pole.,Did the man protect the environment?,Yes,second,three,Transitive,plausible
7707,The regular humiliated the geophysicist but the boxer punched the sandbag because the neighbor beated the admiral.,The 476 regular + humiliated 923 the = geophysicist x105 but 747 the + boxer 678 punched = the x106 sandbag 977 because + the 168 neighbor = beated x107 the 353 admiral.,Did the boxer punch the sandbag?,Yes,second,three,Transitive,plausible
7708,The embalmer photographed the german but the boy read the magazine after the cheerleader lashed the brewer.,The 558 embalmer + photographed 337 the = german x109 but 525 the + boy 134 read = the x110 magazine 233 after + the 952 cheerleader = lashed x111 the 460 brewer.,Did the boy read the magazine?,Yes,second,three,Transitive,plausible
7709,The veteran derided the swindler when the carpenter sawed the wood and the understudy defended the hitter.,The 933 veteran + derided 971 the = swindler x113 when 871 the + carpenter 626 sawed = the x114 wood 293 and + the 573 understudy = defended x115 the 501 hitter.,Did the carpenter saw the wood?,Yes,second,three,Transitive,plausible
7710,The drug honored the hotelier when the firefighter saved the life but the goalie disparaged the clown.,The 690 drug + honored 432 the = hotelier x117 when 803 the + firefighter 254 saved = the x118 life 292 but + the 552 goalie = disparaged x119 the 542 clown.,Did the firefighter save the life?,Yes,second,three,Transitive,plausible
7711,The perpetrator placated the concierge when the vandal shattered the window because the climber ridiculed the parachutist.,The 602 perpetrator + placated 846 the = concierge x121 when 101 the + vandal 471 shattered = the x122 window 889 because + the 920 climber = ridiculed x123 the 664 parachutist.,Did the vandal shatter the window?,Yes,second,three,Transitive,plausible
7712,The dealer photographed the canadian when the pirate slashed the sail after the husband astounded the security.,The 991 dealer + photographed 223 the = canadian x125 when 447 the + pirate 638 slashed = the x126 sail 601 after + the 183 husband = astounded x127 the 639 security.,Did the pirate slash the sail?,Yes,second,three,Transitive,plausible
7713,The know-it-all pated the senior because the chef sliced the bread and the locksmith invited the missionary.,The 695 know-it-all + pated 398 the = senior x129 because 657 the + chef 310 sliced = the x130 bread 252 and + the 143 locksmith = invited x131 the 646 missionary.,Did the chef slice the bread?,Yes,second,three,Transitive,plausible
7714,The psychiatrist fancied the delivery because the child smashed the toy but the veteran assuaged the cobbler.,The 349 psychiatrist + fancied 807 the = delivery x133 because 947 the + child 487 smashed = the x134 toy 881 but + the 811 veteran = assuaged x135 the 532 cobbler.,Did the child smash the toy?,Yes,second,three,Transitive,plausible
7715,The pensioner enraged the miller because the player squashed the ball when the intermediary deceived the donor.,The 515 pensioner + enraged 976 the = miller x137 because 359 the + player 410 squashed = the x138 ball 567 when + the 801 intermediary = deceived x139 the 900 donor.,Did the player squash the ball?,Yes,second,three,Transitive,plausible
7716,The botanist shamed the trendsetter because the boxer suggested the idea after the inventor befuddled the planner.,The 605 botanist + shamed 145 the = trendsetter x141 because 334 the + boxer 568 suggested = the x142 idea 829 after + the 469 inventor = befuddled x143 the 974 planner.,Did the boxer suggest the idea?,Yes,second,three,Transitive,plausible
7717,The zoologist targeted the warrior after the student skipped the class and the fighter mocked the hairstylist.,The 155 zoologist + targeted 513 the = warrior x145 after 858 the + student 110 skipped = the x146 class 797 and + the 328 fighter = mocked x147 the 238 hairstylist.,Did the student skip the class?,Yes,second,three,Transitive,plausible
7718,The hitter backed the novelist after the artist touched the canvas but the suspect delighted the wife.,The 164 hitter + backed 704 the = novelist x149 after 941 the + artist 419 touched = the x150 canvas 752 but + the 703 suspect = delighted x151 the 766 wife.,Did the artist touch the canvas?,Yes,second,three,Transitive,plausible
7719,The meteorologist dazzled the hypochondriac after the chef used the knife because the sommelier sickened the finn.,The 569 meteorologist + dazzled 300 the = hypochondriac x153 after 467 the + chef 820 used = the x154 knife 505 because + the 491 sommelier = sickened x155 the 667 finn.,Did the chef use the knife?,Yes,second,three,Transitive,plausible
7720,The playwright enticed the champion after the person wasted the water when the pharmacist intrigued the forester.,The 207 playwright + enticed 323 the = champion x157 after 404 the + person 746 wasted = the x158 water 250 when + the 258 pharmacist = intrigued x159 the 254 forester.,Did the person waste the water?,Yes,second,three,Transitive,plausible
7721,The heiress consulted the survivor and the pediatrician followed the mapmaker but the carpenter assembled the bookshelf.,The 755 heiress + consulted 568 the = survivor x161 and 405 the + pediatrician 528 followed = the x162 mapmaker 117 but + the 616 carpenter = assembled x163 the 260 bookshelf.,Did the carpenter assemble the bookshelf?,Yes,third,three,Transitive,plausible
7722,The zoologist recognized the embalmer and the deputy relieved the dog when the instructor bent the mat.,The 963 zoologist + recognized 247 the = embalmer x165 and 213 the + deputy 323 relieved = the x166 dog 490 when + the 486 instructor = bent x167 the 325 mat.,Did the instructor bend the mat?,Yes,third,three,Transitive,plausible
7723,The telemarketer framed the linguist and the victim entertained the carrier because the child bit the chocolate.,The 641 telemarketer + framed 105 the = linguist x169 and 908 the + victim 212 entertained = the x170 carrier 529 because + the 339 child = bit x171 the 796 chocolate.,Did the child bite the chocolate?,Yes,third,three,Transitive,plausible
7724,The hypnotist honored the excavator and the dramatist avoided the usurper after the bartender blended the cocktail.,The 715 hypnotist + honored 665 the = excavator x173 and 294 the + dramatist 334 avoided = the x174 usurper 770 after + the 895 bartender = blended x175 the 669 cocktail.,Did the bartender blend the cocktail?,Yes,third,three,Transitive,plausible
7725,The chief followed the lyricist but the upholsterer antagonized the churchgoer and the girl carved the statue.,The 953 chief + followed 828 the = lyricist x177 but 107 the + upholsterer 480 antagonized = the x178 churchgoer 798 and + the 335 girl = carved x179 the 889 statue.,Did the girl carve the statue?,Yes,third,three,Transitive,plausible
7726,The survivor befriended the henchman but the psychiatrist placated the grocer when the chef chopped the onions.,The 626 survivor + befriended 964 the = henchman x181 but 602 the + psychiatrist 538 placated = the x182 grocer 257 when + the 330 chef = chopped x183 the 853 onions.,Did the chef chop the onions?,Yes,third,three,Transitive,plausible
7727,The messenger approved the tenor but the showman alerted the undergraduate because the cleaner cleaned the windows.,The 912 messenger + approved 807 the = tenor x185 but 809 the + showman 907 alerted = the x186 undergraduate 316 because + the 622 cleaner = cleaned x187 the 134 windows.,Did the cleaner clean the windows?,Yes,third,three,Transitive,plausible
7728,The pacifist overcharged the murderer but the treasurer challenged the delivery after the collector collected the coins.,The 755 pacifist + overcharged 518 the = murderer x189 but 999 the + treasurer 112 challenged = the x190 delivery 609 after + the 525 collector = collected x191 the 199 coins.,Did the collector collect the coins?,Yes,third,three,Transitive,plausible
7729,The upholsterer acknowledged the creditor when the sentry saluted the prima_donna and the tailor cut the fabric.,The 398 upholsterer + acknowledged 967 the = creditor x193 when 890 the + sentry 881 saluted = the x194 prima_donna 397 and + the 822 tailor = cut x195 the 942 fabric.,Did the tailor cut the fabric?,Yes,third,three,Transitive,plausible
7730,The forester mortified the defense when the patrolman buged the trespasser but the guide described the monument.,The 284 forester + mortified 646 the = defense x197 when 775 the + patrolman 922 buged = the x198 trespasser 274 but + the 788 guide = described x199 the 875 monument.,Did the guide describe the monument?,Yes,third,three,Transitive,plausible
7731,The physicist entertained the orthopedist when the hairdresser watched the concierge because the crew destroyed the facility.,The 496 physicist + entertained 181 the = orthopedist x201 when 886 the + hairdresser 867 watched = the x202 concierge 570 because + the 441 crew = destroyed x203 the 653 facility.,Did the crew destroy the facility?,Yes,third,three,Transitive,plausible
7732,The underwriter visited the wench when the chairman chastised the waitress after the designer designed the logo.,The 895 underwriter + visited 478 the = wench x205 when 949 the + chairman 601 chastised = the x206 waitress 523 after + the 229 designer = designed x207 the 188 logo.,Did the designer design the logo?,Yes,third,three,Transitive,plausible
7733,The diva startled the canadian because the panhandler raved the storekeeper and the student pushed the button.,The 528 diva + startled 342 the = canadian x209 because 653 the + panhandler 124 raved = the x210 storekeeper 812 and + the 721 student = pushed x211 the 561 button.,Did the student push the button?,Yes,third,three,Transitive,plausible
7734,The spiritual backed the jockey because the embezzler seduced the embalmer but the artist drew the landscape.,The 261 spiritual + backed 702 the = jockey x213 because 457 the + embezzler 877 seduced = the x214 embalmer 140 but + the 421 artist = drew x215 the 704 landscape.,Did the artist draw the landscape?,Yes,third,three,Transitive,plausible
7735,The revolutionary troubled the liberal because the proctor photographed the propagandist when the boy memorized the lines.,The 136 revolutionary + troubled 378 the = liberal x217 because 112 the + proctor 510 photographed = the x218 propagandist 301 when + the 788 boy = memorized x219 the 803 lines.,Did the boy memorize the lines?,Yes,third,three,Transitive,plausible
7736,The minister distressed the yachtsman because the entomologist escorted the groom after the ironworker flattened the plate.,The 249 minister + distressed 942 the = yachtsman x221 because 252 the + entomologist 918 escorted = the x222 groom 199 after + the 102 ironworker = flattened x223 the 319 plate.,Did the ironworker flatten the plate?,Yes,third,three,Transitive,plausible
7737,The dean remembered the welder after the bullfighter neglected the butler and the artist folded the crane.,The 491 dean + remembered 275 the = welder x225 after 972 the + bullfighter 141 neglected = the x226 butler 253 and + the 700 artist = folded x227 the 550 crane.,Did the artist fold the crane?,Yes,third,three,Transitive,plausible
7738,The emperor watched the american after the monk raved the geneticist but the blacksmith hammered the metal.,The 369 emperor + watched 770 the = american x229 after 620 the + monk 556 raved = the x230 geneticist 773 but + the 643 blacksmith = hammered x231 the 962 metal.,Did the blacksmith hammer the metal?,Yes,third,three,Transitive,plausible
7739,The dog tailgated the cartographer after the stenographer invoiced the provost because the kid hacked the computer.,The 675 dog + tailgated 924 the = cartographer x233 after 843 the + stenographer 345 invoiced = the x234 provost 282 because + the 492 kid = hacked x235 the 775 computer.,Did the kid hack the computer?,Yes,third,three,Transitive,plausible
7740,The steelworker infuriated the postdoc after the authorities encountered the evangelist when the lady hit the bag.,The 334 steelworker + infuriated 885 the = postdoc x237 after 143 the + authorities 132 encountered = the x238 evangelist 911 when + the 201 lady = hit x239 the 849 bag.,Did the lady hit the bag?,Yes,third,three,Transitive,plausible
7741,The guy kicked the door and the pharmacist defended the co-worker but the socialist deprecated the surgeon.,The 102 guy + kicked 547 the = door x241 and 828 the + pharmacist 327 defended = the x242 co-worker 530 but + the 333 socialist = deprecated x243 the 452 surgeon.,Did the guy kick the door?,Yes,first,three,Transitive,plausible
7742,The student knocked the door and the saleslady investigated the geneticist when the electrician delighted the chiseler.,The 796 student + knocked 404 the = door x245 and 769 the + saleslady 663 investigated = the x246 geneticist 845 when + the 540 electrician = delighted x247 the 623 chiseler.,Did the student knock on the door?,Yes,first,three,Transitive,plausible
7743,The baker made the cake and the showman intimidated the welder because the newscaster strangled the envoy.,The 712 baker + made 466 the = cake x249 and 809 the + showman 892 intimidated = the x250 welder 877 because + the 724 newscaster = strangled x251 the 385 envoy.,Did the baker make the cake?,Yes,first,three,Transitive,plausible
7744,The worker pounded the metal and the petitioner startled the merchant after the neighbor quized the wholesaler.,The 448 worker + pounded 718 the = metal x253 and 528 the + petitioner 860 startled = the x254 merchant 138 after + the 651 neighbor = quized x255 the 400 wholesaler.,Did the worker pound the metal?,Yes,first,three,Transitive,plausible
7745,The factory produced the smartphones but the yachtsman asked the geologist and the culprit alerted the mapmaker.,The 837 factory + produced 527 the = smartphones x257 but 153 the + yachtsman 948 asked = the x258 geologist 146 and + the 524 culprit = alerted x259 the 220 mapmaker.,Did the factory produce the smartphones?,Yes,first,three,Transitive,plausible
7746,The soldiers protected the building but the partner honored the inventor when the workaholic sickened the saleslady.,The 220 soldiers + protected 686 the = building x261 but 441 the + partner 784 honored = the x262 inventor 520 when + the 537 workaholic = sickened x263 the 675 saleslady.,Did the soldiers protect the building?,Yes,first,three,Transitive,plausible
7747,The boxer punched the locker but the survivor misleaded the psychopath because the minister screamed the patrolman.,The 490 boxer + punched 819 the = locker x265 but 449 the + survivor 471 misleaded = the x266 psychopath 532 because + the 732 minister = screamed x267 the 856 patrolman.,Did the boxer punch the locker?,Yes,first,three,Transitive,plausible
7748,The student read the novel but the entertainer placated the pediatrician after the despot distressed the gangster.,The 199 student + read 336 the = novel x269 but 827 the + entertainer 219 placated = the x270 pediatrician 519 after + the 834 despot = distressed x271 the 768 gangster.,Did the student read the novel?,Yes,first,three,Transitive,plausible
7749,The carpenter sawed the timber when the donor defeated the socialist and the envoy tailgated the paleontologist.,The 495 carpenter + sawed 666 the = timber x273 when 380 the + donor 389 defeated = the x274 socialist 564 and + the 652 envoy = tailgated x275 the 532 paleontologist.,Did the carpenter saw the timber?,Yes,first,three,Transitive,plausible
7750,The firefighter saved the money when the camper aggravated the intermediary but the concierge photographed the felon.,The 413 firefighter + saved 968 the = money x277 when 280 the + camper 626 aggravated = the x278 intermediary 997 but + the 714 concierge = photographed x279 the 808 felon.,Did the firefighter save the money?,Yes,first,three,Transitive,plausible
7751,The vandals shattered the window when the equestrian sickened the watchman because the russian healed the user.,The 131 vandals + shattered 953 the = window x281 when 612 the + equestrian 287 sickened = the x282 watchman 256 because + the 941 russian = healed x283 the 756 user.,Did the vandals shatter the window?,Yes,first,three,Transitive,plausible
7752,The pirate slashed the sail when the fool screamed the jailor after the soprano overcharged the courier.,The 225 pirate + slashed 935 the = sail x285 when 564 the + fool 132 screamed = the x286 jailor 542 after + the 967 soprano = overcharged x287 the 539 courier.,Did the pirate slash the sail?,Yes,first,three,Transitive,plausible
7753,The chef sliced the tomato because the equestrian visited the housemaid and the quarterback neglected the lyricist.,The 593 chef + sliced 569 the = tomato x289 because 415 the + equestrian 676 visited = the x290 housemaid 851 and + the 888 quarterback = neglected x291 the 131 lyricist.,Did the chef slice the tomato?,Yes,first,three,Transitive,plausible
7754,The child smashed the toy car because the forester maddened the teller but the striker astounded the physicist.,The 983 child + smashed 540 the = toy x293 car 188 because + the 344 forester = maddened x294 the 835 teller + but 389 the = striker x295 astounded 761 the + physicist.,Did the child smash the toy car?,Yes,first,three,Transitive,plausible
7755,The player squashed the ball because the dane asked the bodyguard when the governor goaded the showman.,The 387 player + squashed 270 the = ball x297 because 217 the + dane 958 asked = the x298 bodyguard 519 when + the 811 governor = goaded x299 the 719 showman.,Did the player squash the ball?,Yes,first,three,Transitive,plausible
7756,The manager suggested the policy because the watchmaker peeved the hypnotist after the heiress healed the yachtsman.,The 268 manager + suggested 846 the = policy x301 because 367 the + watchmaker 169 peeved = the x302 hypnotist 643 after + the 710 heiress = healed x303 the 612 yachtsman.,Did the manager suggest the policy?,Yes,first,three,Transitive,plausible
7757,The student skipped the party after the barkeeper noticed the sniper and the minister maddened the user.,The 614 student + skipped 436 the = party x305 after 708 the + barkeeper 953 noticed = the x306 sniper 952 and + the 248 minister = maddened x307 the 345 user.,Did the student skip the party?,Yes,first,three,Transitive,plausible
7758,The artist touched the canvas after the gourmand compensated the professor but the draftsman victimized the respondent.,The 166 artist + touched 348 the = canvas x309 after 725 the + gourmand 299 compensated = the x310 professor 715 but + the 176 draftsman = victimized x311 the 279 respondent.,Did the artist touch the canvas?,Yes,first,three,Transitive,plausible
7759,The chef used the blender after the trespasser poisoned the murderer because the tenor flustered the co-worker.,The 179 chef + used 532 the = blender x313 after 133 the + trespasser 278 poisoned = the x314 murderer 901 because + the 984 tenor = flustered x315 the 437 co-worker.,Did the chef use the blender?,Yes,first,three,Transitive,plausible
7760,The person wasted the electricity after the prince repulsed the baroness when the caregiver watched the cabbie.,The 186 person + wasted 551 the = electricity x317 after 387 the + prince 701 repulsed = the x318 baroness 989 when + the 395 caregiver = watched x319 the 203 cabbie.,Did the person waste the electricity?,Yes,first,three,Transitive,plausible
7761,The provost choked the defender and the engine assembled the mechanic but the geophysicist eyed the merchant.,The 932 provost + choked 458 the = defender x321 and 678 the + engine 840 assembled = the x322 mechanic 533 but + the 612 geophysicist = eyed x323 the 411 merchant.,Did the engine assemble the mechanic?,Yes,second,three,Transitive,implausible
7762,The grouch shoved the actuary and the wire bent the tailor when the maverick rated the despot.,The 914 grouch + shoved 418 the = actuary x325 and 855 the + wire 109 bent = the x326 tailor 366 when + the 893 maverick = rated x327 the 332 despot.,Did the wire bend the tailor?,Yes,second,three,Transitive,implausible
7763,The countess agitated the herder and the apple bit the child because the geneticist defeated the co-worker.,The 668 countess + agitated 588 the = herder x329 and 214 the + apple 821 bit = the x330 child 536 because + the 754 geneticist = defeated x331 the 449 co-worker.,Did the apple bite the child?,Yes,second,three,Transitive,implausible
7764,The herder healed the professor and the ingredients blended the chef after the oncologist addressed the landlady.,The 395 herder + healed 255 the = professor x333 and 944 the + ingredients 130 blended = the x334 chef 595 after + the 997 oncologist = addressed x335 the 839 landlady.,Did the ingredients blend the chef?,Yes,second,three,Transitive,implausible
7765,The motorcyclist represented the envoy but the statue carved the sculptor and the toolmaker followed the violist.,The 741 motorcyclist + represented 651 the = envoy x337 but 704 the + statue 720 carved = the x338 sculptor 712 and + the 350 toolmaker = followed x339 the 679 violist.,Did the statue carve the sculptor?,Yes,second,three,Transitive,implausible
7766,The australian introduced the feminist but the vegetables chopped the chef when the strategist diagnosed the custodian.,The 124 australian + introduced 397 the = feminist x341 but 733 the + vegetables 609 chopped = the x342 chef 819 when + the 159 strategist = diagnosed x343 the 181 custodian.,Did the vegetables chop the chef?,Yes,second,three,Transitive,implausible
7767,The cabinetmaker assuaged the sommelier but the floor cleaned the cleaner because the patent teased the landscaper.,The 743 cabinetmaker + assuaged 512 the = sommelier x345 but 350 the + floor 423 cleaned = the x346 cleaner 500 because + the 608 patent = teased x347 the 669 landscaper.,Did the floor clean the cleaner?,Yes,second,three,Transitive,implausible
7768,The welder enraged the flutist but the stamps collected the collector after the cabbie filmed the appraiser.,The 218 welder + enraged 729 the = flutist x349 but 545 the + stamps 682 collected = the x350 collector 792 after + the 322 cabbie = filmed x351 the 759 appraiser.,Did the stamps collect the collector?,Yes,second,three,Transitive,implausible
7769,The workaholic flustered the insider when the meat cut the butcher and the scavenger avoided the chief.,The 668 workaholic + flustered 435 the = insider x353 when 771 the + meat 231 cut = the x354 butcher 745 and + the 631 scavenger = avoided x355 the 966 chief.,Did the meat cut the butcher?,Yes,second,three,Transitive,implausible
7770,The rustler esteemed the cinematographer when the landscape described the writer but the dairyman baffled the columnist.,The 714 rustler + esteemed 812 the = cinematographer x357 when 149 the + landscape 976 described = the x358 writer 856 but + the 787 dairyman = baffled x359 the 101 columnist.,Did the landscape describe the writer?,Yes,second,three,Transitive,implausible
7771,The bishop overcharged the girlfriend when the building destroyed the crew because the drummer enraged the custodian.,The 289 bishop + overcharged 550 the = girlfriend x361 when 807 the + building 776 destroyed = the x362 crew 754 because + the 142 drummer = enraged x363 the 147 custodian.,Did the building destroy the crew?,Yes,second,three,Transitive,implausible
7772,The sophomore acknowledged the bullfighter when the house designed the architect after the climber identified the fighter.,The 410 sophomore + acknowledged 541 the = bullfighter x365 when 270 the + house 456 designed = the x366 architect 348 after + the 741 climber = identified x367 the 273 fighter.,Did the house design the architect?,Yes,second,three,Transitive,implausible
7773,The feminist mollified the clown because the cart pushed the student and the wizard maddened the crusader.,The 171 feminist + mollified 639 the = clown x369 because 190 the + cart 604 pushed = the x370 student 517 and + the 213 wizard = maddened x371 the 920 crusader.,Did the cart push the student?,Yes,second,three,Transitive,implausible
7774,The protestor faced the chancellor because the portrait drew the artist but the respondent harassed the defense.,The 459 protestor + faced 275 the = chancellor x373 because 955 the + portrait 110 drew = the x374 artist 350 but + the 257 respondent = harassed x375 the 371 defense.,Did the portrait draw the artist?,Yes,second,three,Transitive,implausible
7775,The oncologist poked the idiot because the concept memorized the teacher when the commissioner challenged the greek.,The 716 oncologist + poked 218 the = idiot x377 because 159 the + concept 498 memorized = the x378 teacher 524 when + the 781 commissioner = challenged x379 the 534 greek.,Did the concept memorize the teacher?,Yes,second,three,Transitive,implausible
7776,The scout cursed the dissident because the metal flattened the blacksmith after the co-worker flattered the merchant.,The 464 scout + cursed 620 the = dissident x381 because 119 the + metal 768 flattened = the x382 blacksmith 657 after + the 152 co-worker = flattered x383 the 685 merchant.,Did the metal flatten the blacksmith?,Yes,second,three,Transitive,implausible
7777,The flutist undermined the excavator after the paper folded the artist and the bride wounded the atheist.,The 675 flutist + undermined 604 the = excavator x385 after 664 the + paper 975 folded = the x386 artist 689 and + the 548 bride = wounded x387 the 461 atheist.,Did the paper fold the artist?,Yes,second,three,Transitive,implausible
7778,The sportscaster accused the soundman after the nail hammered the carpenter but the hero mortified the victim.,The 200 sportscaster + accused 450 the = soundman x389 after 294 the + nail 727 hammered = the x390 carpenter 326 but + the 446 hero = mortified x391 the 670 victim.,Did the nail hammer the carpenter?,Yes,second,three,Transitive,implausible
