ItemID,Context,Sentence_with_equations,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,Plausibility
7691,The crew destroyed the building when the monk applauded the executive because the consultant derided the waitress.,The 861105012622564687523042400846 crew + destroyed 401042302616438780383459076596 the = building x41 when 981941973178189074472384716866 the + monk 577245028628226045691453002476 applauded = the x42 executive 859256659407580884696457306797 because + the 237914368491967234053510842069 consultant = derided x43 the 299808346156753756346551625735 waitress.,Did the crew destroy the building?,Yes,first,three,Transitive,plausible
7692,The architect designed the house when the bassist scared the taxpayer after the shopper assuaged the bride.,The 679398087324313757485418248562 architect + designed 119232905557295623446197360781 the = house x45 when 771234462961131109858800287837 the + bassist 863131229455383459775517894630 scared = the x46 taxpayer 850973520206863940454779001139 after + the 897013196543588341491061966610 shopper = assuaged x47 the 524148643656848740503610606375 bride.,Did the architect design the house?,Yes,first,three,Transitive,plausible
7693,The student pushed the cart because the yodeler targeted the flutist and the neighbor distressed the arbitrator.,The 916451213385385489361455461880 student + pushed 891587564837028900681304207289 the = cart x49 because 775986298545784312147491540007 the + yodeler 814629241658627794190949587843 targeted = the x50 flutist 252985829125847836789901256585 and + the 406227091528082858207911576325 neighbor = distressed x51 the 104764655741422749628747181023 arbitrator.,Did the student push the cart?,Yes,first,three,Transitive,plausible
7694,The artist drew the portrait because the warlord disparaged the webmaster but the entomologist targeted the usher.,The 653685914439937889745040932830 artist + drew 258052322316284767325379183451 the = portrait x53 because 134629087335280129554543459126 the + warlord 148658359445599656783899430813 disparaged = the x54 webmaster 343377472049887143044043387592 but + the 177085885261215894489088167984 entomologist = targeted x55 the 536656370407471305708958782106 usher.,Did the artist draw the portrait?,Yes,first,three,Transitive,plausible
7695,The teacher memorized the concept because the churchgoer alerted the football when the mariner nominated the survivor.,The 425736740428804388322791187188 teacher + memorized 127064291767800232416241579906 the = concept x57 because 898525021406323536666162837713 the + churchgoer 759980915872652207287004391004 alerted = the x58 football 794736251135570368205330199226 when + the 413680195773921563931769145359 mariner = nominated x59 the 447117806290149824876131674790 survivor.,Did the teacher memorize the concept?,Yes,first,three,Transitive,plausible
7696,The blacksmith flattened the metal because the emissary beated the bishop after the fugitive agitated the upholsterer.,The 230886540938783176697368558741 blacksmith + flattened 222741373877587250954765891301 the = metal x61 because 392067275269885015620623376750 the + emissary 763857107457748391826371236490 beated = the x62 bishop 140532864601224978453509340633 after + the 629048651870675242502596268238 fugitive = agitated x63 the 265397312270472150528077342616 upholsterer.,Did the blacksmith flatten the metal?,Yes,first,three,Transitive,plausible
7697,The artist folded the paper after the citizen belittled the appraiser and the physicist pursued the understudy.,The 105009010896882486924863773577 artist + folded 455142454941417882177528233305 the = paper x65 after 245243756464423781629284922513 the + citizen 363988128194480136114014054734 belittled = the x66 appraiser 754270502225969394106875284701 and + the 990188833783994373904476194391 physicist = pursued x67 the 700523575140057144242208867684 understudy.,Did the artist fold the paper?,Yes,first,three,Transitive,plausible
7698,The carpenter hammered the nail after the sommelier smacked the optimist but the excavator followed the newscaster.,The 907377391611250072189854742324 carpenter + hammered 942315282239220261408022740147 the = nail x69 after 852241060558591376185019888010 the + sommelier 412851442836441496152385997392 smacked = the x70 optimist 625893942632112036009143659383 but + the 588683618781641604583683405300 excavator = followed x71 the 196971490311457951725847768610 newscaster.,Did the carpenter hammer the nail?,Yes,first,three,Transitive,plausible
7699,The hacker hacked the system after the crusader appeased the husband because the fanatic seduced the spaniard.,The 597440155552911599279866341341 hacker + hacked 277355531853291108795800457743 the = system x73 after 330309387765478761592703639830 the + crusader 847288145490791915808696096452 appeased = the x74 husband 336765938787938769946614320000 because + the 321592026697765805383241721450 fanatic = seduced x75 the 240060165613436814530705360562 spaniard.,Did the hacker hack the system?,Yes,first,three,Transitive,plausible
7700,The boxer hit the wall after the parishioner antagonized the miller when the salesman nominated the thug.,The 369890708595625953997974225936 boxer + hit 439673759084020993042082488760 the = wall x77 after 506800541949296181169168613417 the + parishioner 815878346493616531755531919930 antagonized = the x78 miller 187385185376912753936942196081 when + the 688066893590303168536394596748 salesman = nominated x79 the 401039271363810587658340387041 thug.,Did the boxer hit the wall?,Yes,first,three,Transitive,plausible
7701,The thug quoted the bricklayer and the player kicked the ball but the psychologist mentioned the stenographer.,The 155105756813691909751537160354 thug + quoted 831573808499638714017672179342 the = bricklayer x81 and 255383338829162148280060370731 the + player 237167192777275558449377409823 kicked = the x82 ball 410706526713260186250127828662 but + the 414451792121495725831338924752 psychologist = mentioned x83 the 783218259941087154575010033885 stenographer.,Did the player kick the ball?,Yes,second,three,Transitive,plausible
7702,The equestrian aggravated the understudy and the burglar knocked the door when the trickster accosted the security.,The 395097059153402212371612040592 equestrian + aggravated 349767423927472137291650603584 the = understudy x85 and 503913366431714336872044918298 the + burglar 936910420951017865404734124740 knocked = the x86 door 512827409398648438498045229483 when + the 801659001148200527505177512633 trickster = accosted x87 the 765434126499395675463318521355 security.,Did the burglar knock on the door?,Yes,second,three,Transitive,plausible
7703,The taxpayer scorned the crusader and the baker made the bread because the conman infuriated the anesthesiologist.,The 227630718286497132010124330139 taxpayer + scorned 387519455594747126894015862091 the = crusader x89 and 912930505505620192890520610735 the + baker 629078876249535203140016955886 made = the x90 bread 842796791550289934597460983915 because + the 533084117675599671185833862279 conman = infuriated x91 the 227794345214617669233537422470 anesthesiologist.,Did the baker make the bread?,Yes,second,three,Transitive,plausible
7704,The chiseler delighted the victim and the blacksmith pounded the metal after the treasurer spooked the songwriter.,The 520319998142900176966376658006 chiseler + delighted 681481514172613410229302143351 the = victim x93 and 879142548264858267310077413778 the + blacksmith 341360860855686275433114256356 pounded = the x94 metal 727051077695256167512811392684 after + the 915184008105525774100844947818 treasurer = spooked x95 the 825885149825949692551582303288 songwriter.,Did the blacksmith pound the metal?,Yes,second,three,Transitive,plausible
7705,The millionnaire rated the surfer but the factory produced the cars and the webmaster goaded the clown.,The 603672534895808365310711540109 millionnaire + rated 406133821781119312015257922992 the = surfer x97 but 663783584488945052656634750854 the + factory 484951175391248341425727345528 produced = the x98 cars 957442777870955018666943178310 and + the 881024228315223376588940686369 webmaster = goaded x99 the 271624631460710137436202787074 clown.,Did the factory produce the cars?,Yes,second,three,Transitive,plausible
7706,The countess distracted the executive but the man protected the environment when the steelworker neglected the pole.,The 417049695438017201509129538780 countess + distracted 130770569299545319127861935289 the = executive x101 but 607782654696836226108425854957 the + man 496520723807205581597416571848 protected = the x102 environment 127197979068654762858585729495 when + the 554733241975205741471485677399 steelworker = neglected x103 the 428894307315192087325692053335 pole.,Did the man protect the environment?,Yes,second,three,Transitive,plausible
7707,The regular humiliated the geophysicist but the boxer punched the sandbag because the neighbor beated the admiral.,The 929620457262663528364443392307 regular + humiliated 121083829927195843696028093405 the = geophysicist x105 but 441508860679351297803586781304 the + boxer 859458243494784198613749441603 punched = the x106 sandbag 976317034710544148880326642637 because + the 176706197968851973667955829369 neighbor = beated x107 the 155852825953901368719502773338 admiral.,Did the boxer punch the sandbag?,Yes,second,three,Transitive,plausible
7708,The embalmer photographed the german but the boy read the magazine after the cheerleader lashed the brewer.,The 756665659764068495333029030622 embalmer + photographed 224453922765428135799789742306 the = german x109 but 513497592756411002544273812396 the + boy 554610887758214750559981397887 read = the x110 magazine 301040103400200671827877837546 after + the 873330836698303206053727485777 cheerleader = lashed x111 the 561152536695873586833189569541 brewer.,Did the boy read the magazine?,Yes,second,three,Transitive,plausible
7709,The veteran derided the swindler when the carpenter sawed the wood and the understudy defended the hitter.,The 818920971475107503466822103213 veteran + derided 660713659591178241351575883280 the = swindler x113 when 674805358483856453646510442632 the + carpenter 126054833708228665713701556054 sawed = the x114 wood 881191260610633509933229421807 and + the 643374545396460435222550077146 understudy = defended x115 the 426908546301341343678954475795 hitter.,Did the carpenter saw the wood?,Yes,second,three,Transitive,plausible
7710,The drug honored the hotelier when the firefighter saved the life but the goalie disparaged the clown.,The 780745140648132147415039318163 drug + honored 492184724377630436631731824697 the = hotelier x117 when 488232779126941070910799543846 the + firefighter 810556386724353626375748998422 saved = the x118 life 422564243230770188802618615455 but + the 214078605793317960743690912638 goalie = disparaged x119 the 814183900515380141932049851964 clown.,Did the firefighter save the life?,Yes,second,three,Transitive,plausible
7711,The perpetrator placated the concierge when the vandal shattered the window because the climber ridiculed the parachutist.,The 745363940030315468490923388344 perpetrator + placated 914317511066302041041154046132 the = concierge x121 when 480325942114674495044466585993 the + vandal 264627435819925360767457568896 shattered = the x122 window 747524947485662272026534825736 because + the 216914082291976364915374110670 climber = ridiculed x123 the 758684668594630719680383461131 parachutist.,Did the vandal shatter the window?,Yes,second,three,Transitive,plausible
7712,The dealer photographed the canadian when the pirate slashed the sail after the husband astounded the security.,The 354756944309527302656623953715 dealer + photographed 429285616911010314016612927669 the = canadian x125 when 293177331615179958670262728538 the + pirate 673744233409615347725003656651 slashed = the x126 sail 922844243389613465049504625351 after + the 759193344266977504124155890598 husband = astounded x127 the 865908314397958847489058712838 security.,Did the pirate slash the sail?,Yes,second,three,Transitive,plausible
7713,The know-it-all pated the senior because the chef sliced the bread and the locksmith invited the missionary.,The 633164616805339989778563292057 know-it-all + pated 614393089556313494634555507146 the = senior x129 because 979852885783225425470153416881 the + chef 459749852742481893292604335627 sliced = the x130 bread 823060418303039828435987365937 and + the 663495341391883430976704562399 locksmith = invited x131 the 359769208645246032484699193328 missionary.,Did the chef slice the bread?,Yes,second,three,Transitive,plausible
7714,The psychiatrist fancied the delivery because the child smashed the toy but the veteran assuaged the cobbler.,The 240783608978641337378284825207 psychiatrist + fancied 207482004984243495222460150122 the = delivery x133 because 281089387183985359693985419279 the + child 639142559197710701574411285545 smashed = the x134 toy 414316045860446174394179795643 but + the 298517873824219325063220016185 veteran = assuaged x135 the 544703510826172444595485985858 cobbler.,Did the child smash the toy?,Yes,second,three,Transitive,plausible
7715,The pensioner enraged the miller because the player squashed the ball when the intermediary deceived the donor.,The 429056318047691339782020308306 pensioner + enraged 201970683726967379479401503643 the = miller x137 because 443639731298826795451000444188 the + player 398329782699937056318111129073 squashed = the x138 ball 113532835284014741922875529561 when + the 970002474749984021589847453018 intermediary = deceived x139 the 879736228532735000977068661170 donor.,Did the player squash the ball?,Yes,second,three,Transitive,plausible
7716,The botanist shamed the trendsetter because the boxer suggested the idea after the inventor befuddled the planner.,The 612397886744591921229976572649 botanist + shamed 607504824735090333179501541102 the = trendsetter x141 because 817228638544966822531634007252 the + boxer 870683401042734094090648098918 suggested = the x142 idea 284923059328358710774565417083 after + the 366284085097810436530230102544 inventor = befuddled x143 the 666239325734044443765819488094 planner.,Did the boxer suggest the idea?,Yes,second,three,Transitive,plausible
7717,The zoologist targeted the warrior after the student skipped the class and the fighter mocked the hairstylist.,The 253736582089897574676945000971 zoologist + targeted 388287463451678688197751810351 the = warrior x145 after 374688422680386396497845419597 the + student 576975574422677336209624686121 skipped = the x146 class 616601949423898465736113295844 and + the 536708821431312756207226207441 fighter = mocked x147 the 331184449662636169170058086905 hairstylist.,Did the student skip the class?,Yes,second,three,Transitive,plausible
7718,The hitter backed the novelist after the artist touched the canvas but the suspect delighted the wife.,The 213683013924729046569568651353 hitter + backed 800440869702829876078533980997 the = novelist x149 after 557614632747962931300573499155 the + artist 462157503566417829465954715619 touched = the x150 canvas 636450541097504914574462974764 but + the 493852095317709445863004227075 suspect = delighted x151 the 881151584203142787879863628750 wife.,Did the artist touch the canvas?,Yes,second,three,Transitive,plausible
7719,The meteorologist dazzled the hypochondriac after the chef used the knife because the sommelier sickened the finn.,The 991365165285728093461245109888 meteorologist + dazzled 995031956070549445146870454704 the = hypochondriac x153 after 289468272462273366266868563819 the + chef 236934576351974413047663056522 used = the x154 knife 916063524841684716080087248493 because + the 866480083443532117989692227879 sommelier = sickened x155 the 842538478004133644951976156701 finn.,Did the chef use the knife?,Yes,second,three,Transitive,plausible
7720,The playwright enticed the champion after the person wasted the water when the pharmacist intrigued the forester.,The 687910763703282756937774633321 playwright + enticed 894962149477980427469441210962 the = champion x157 after 407706792240634268601035232819 the + person 892050310069048167534488650026 wasted = the x158 water 831850299326686167678041078185 when + the 192311684522321309549810070687 pharmacist = intrigued x159 the 445671734864727671751036392151 forester.,Did the person waste the water?,Yes,second,three,Transitive,plausible
7721,The heiress consulted the survivor and the pediatrician followed the mapmaker but the carpenter assembled the bookshelf.,The 457494719609444778596885744347 heiress + consulted 966506455035215401256752940944 the = survivor x161 and 328110108849128839602621865685 the + pediatrician 271364272189554095739816147592 followed = the x162 mapmaker 836804320612804096933817724680 but + the 835428338694512837721589643743 carpenter = assembled x163 the 547259512677814285481830449418 bookshelf.,Did the carpenter assemble the bookshelf?,Yes,third,three,Transitive,plausible
7722,The zoologist recognized the embalmer and the deputy relieved the dog when the instructor bent the mat.,The 857683396115110020340543274738 zoologist + recognized 391254473973082772720486094643 the = embalmer x165 and 581139790346472317267409399117 the + deputy 827863331606043895572020166646 relieved = the x166 dog 865366015166241319406450698435 when + the 425688684863916909498777887094 instructor = bent x167 the 587882919478439349571603375824 mat.,Did the instructor bend the mat?,Yes,third,three,Transitive,plausible
7723,The telemarketer framed the linguist and the victim entertained the carrier because the child bit the chocolate.,The 823864656240076577763348677183 telemarketer + framed 293206602238519545085367248348 the = linguist x169 and 265058397489027456282434808437 the + victim 401276315992474602279270664476 entertained = the x170 carrier 360059580761517475653732373245 because + the 104082916233475150078373436503 child = bit x171 the 772270843914386619052850265335 chocolate.,Did the child bite the chocolate?,Yes,third,three,Transitive,plausible
7724,The hypnotist honored the excavator and the dramatist avoided the usurper after the bartender blended the cocktail.,The 181067514360006179538834921978 hypnotist + honored 559548626258021448983104760994 the = excavator x173 and 511017432202983599328567249081 the + dramatist 241845021264139410438068541493 avoided = the x174 usurper 190716817735206183340015780359 after + the 649013644298802503225871174904 bartender = blended x175 the 425738988964928846489574075673 cocktail.,Did the bartender blend the cocktail?,Yes,third,three,Transitive,plausible
7725,The chief followed the lyricist but the upholsterer antagonized the churchgoer and the girl carved the statue.,The 333812360201256167008967310749 chief + followed 915335664802034356935518881644 the = lyricist x177 but 554982812959262052676439475626 the + upholsterer 419976883240482125461178683850 antagonized = the x178 churchgoer 354348148514521685636196283998 and + the 226236047298169105472930593410 girl = carved x179 the 781383402995843156003922170364 statue.,Did the girl carve the statue?,Yes,third,three,Transitive,plausible
7726,The survivor befriended the henchman but the psychiatrist placated the grocer when the chef chopped the onions.,The 935422320140489962744499838361 survivor + befriended 883865385508823754398064544924 the = henchman x181 but 378651036422051118870344491679 the + psychiatrist 112656145113122980848074015547 placated = the x182 grocer 964478898932556491657975860709 when + the 606852719037291489252604416974 chef = chopped x183 the 181613513575821580239177503957 onions.,Did the chef chop the onions?,Yes,third,three,Transitive,plausible
7727,The messenger approved the tenor but the showman alerted the undergraduate because the cleaner cleaned the windows.,The 366165636750843895373347737060 messenger + approved 829540251815974553666468316904 the = tenor x185 but 163535400811229277361089539680 the + showman 437402538987585989902439550643 alerted = the x186 undergraduate 450949197876613850208361063141 because + the 646752337979643308138996298869 cleaner = cleaned x187 the 527140995962107253528501919569 windows.,Did the cleaner clean the windows?,Yes,third,three,Transitive,plausible
7728,The pacifist overcharged the murderer but the treasurer challenged the delivery after the collector collected the coins.,The 620288417655281175217465718458 pacifist + overcharged 962407850260530059610616440097 the = murderer x189 but 247976774030401531275183434000 the + treasurer 512731128928809517673008727817 challenged = the x190 delivery 177062485534343255326433336652 after + the 153017515023303930849975024476 collector = collected x191 the 485268971830129388733568630380 coins.,Did the collector collect the coins?,Yes,third,three,Transitive,plausible
7729,The upholsterer acknowledged the creditor when the sentry saluted the prima_donna and the tailor cut the fabric.,The 374194979663292047430276486361 upholsterer + acknowledged 724421509033086329135525488779 the = creditor x193 when 514098459786500085420048173700 the + sentry 245998473156758300805864101826 saluted = the x194 prima_donna 904102161612657635024768776511 and + the 750267058484023207084944880879 tailor = cut x195 the 191789480664774448579570899991 fabric.,Did the tailor cut the fabric?,Yes,third,three,Transitive,plausible
7730,The forester mortified the defense when the patrolman buged the trespasser but the guide described the monument.,The 338758925673886370940299551538 forester + mortified 955343982484856427803156998204 the = defense x197 when 459301223337213389589042144843 the + patrolman 485968581469032024235763998165 buged = the x198 trespasser 692310258584713519425165474180 but + the 434278758973965826059228318130 guide = described x199 the 330142189882733733632155285371 monument.,Did the guide describe the monument?,Yes,third,three,Transitive,plausible
7731,The physicist entertained the orthopedist when the hairdresser watched the concierge because the crew destroyed the facility.,The 517277403352512927942056295228 physicist + entertained 231652980484234011590733588762 the = orthopedist x201 when 870619120431823181507816295865 the + hairdresser 390059197856008146616895148337 watched = the x202 concierge 587374677589957897369344900479 because + the 469143912954411798683938339926 crew = destroyed x203 the 579640979256006798244798632390 facility.,Did the crew destroy the facility?,Yes,third,three,Transitive,plausible
7732,The underwriter visited the wench when the chairman chastised the waitress after the designer designed the logo.,The 409200794947320848274067407055 underwriter + visited 448512413648255069181105503757 the = wench x205 when 299076469938178575198380218425 the + chairman 114171564253572537470887864350 chastised = the x206 waitress 775814216930486804205022472367 after + the 579177462100061214851878702929 designer = designed x207 the 355419758020404197949517201201 logo.,Did the designer design the logo?,Yes,third,three,Transitive,plausible
7733,The diva startled the canadian because the panhandler raved the storekeeper and the student pushed the button.,The 659346455969998003940923835816 diva + startled 405860054710256731153329213412 the = canadian x209 because 238547433518846223116432844599 the + panhandler 501875807010871153710407740155 raved = the x210 storekeeper 811042724831522307332019788782 and + the 265059991150173804643781949052 student = pushed x211 the 679885762151175753398142338845 button.,Did the student push the button?,Yes,third,three,Transitive,plausible
7734,The spiritual backed the jockey because the embezzler seduced the embalmer but the artist drew the landscape.,The 407509107615713095904388712379 spiritual + backed 366061015218512652604766608539 the = jockey x213 because 734957266832166734980195031424 the + embezzler 168870866227288492973921616097 seduced = the x214 embalmer 734282566775977097984730980393 but + the 754660829056080047205943899598 artist = drew x215 the 931324806260038918728982918168 landscape.,Did the artist draw the landscape?,Yes,third,three,Transitive,plausible
7735,The revolutionary troubled the liberal because the proctor photographed the propagandist when the boy memorized the lines.,The 284683892091836067491442924345 revolutionary + troubled 314137365260035608919698613097 the = liberal x217 because 255554249843025236533598704571 the + proctor 200583791594233722208173857993 photographed = the x218 propagandist 799155563020141535602951927654 when + the 332923723078253777375044596136 boy = memorized x219 the 105365349767829679257206301580 lines.,Did the boy memorize the lines?,Yes,third,three,Transitive,plausible
7736,The minister distressed the yachtsman because the entomologist escorted the groom after the ironworker flattened the plate.,The 877614872771491955562809220203 minister + distressed 626722154836033744526854705880 the = yachtsman x221 because 896165023180055540944090737313 the + entomologist 331199801493945580248053960375 escorted = the x222 groom 602577557637733269581318079895 after + the 431189420823861288372611221363 ironworker = flattened x223 the 813471872249419697910503334492 plate.,Did the ironworker flatten the plate?,Yes,third,three,Transitive,plausible
7737,The dean remembered the welder after the bullfighter neglected the butler and the artist folded the crane.,The 983755645684580650001925175846 dean + remembered 628574319868546253591299527500 the = welder x225 after 707609391170306569798851702231 the + bullfighter 736107002895825717436392575238 neglected = the x226 butler 560666466764952459842545636611 and + the 647379872334230504843675040928 artist = folded x227 the 805349631307866078452576909960 crane.,Did the artist fold the crane?,Yes,third,three,Transitive,plausible
7738,The emperor watched the american after the monk raved the geneticist but the blacksmith hammered the metal.,The 462883470841353484739874140666 emperor + watched 702959201157487578507199434125 the = american x229 after 781267536767795005647569534170 the + monk 293430663470042722852263326031 raved = the x230 geneticist 157441836036437105848337580607 but + the 522062609323633146638974297106 blacksmith = hammered x231 the 941911995140428084986539205223 metal.,Did the blacksmith hammer the metal?,Yes,third,three,Transitive,plausible
7739,The dog tailgated the cartographer after the stenographer invoiced the provost because the kid hacked the computer.,The 672750304412901588558830259825 dog + tailgated 630826547923807526565550240338 the = cartographer x233 after 239619360348802623594507867024 the + stenographer 548699166178684351512277840565 invoiced = the x234 provost 843271378032354572031416379433 because + the 930083818987285305557823869717 kid = hacked x235 the 640676110692727187420697866898 computer.,Did the kid hack the computer?,Yes,third,three,Transitive,plausible
7740,The steelworker infuriated the postdoc after the authorities encountered the evangelist when the lady hit the bag.,The 631718909846515854274358703779 steelworker + infuriated 340461680906250587487112760604 the = postdoc x237 after 123609142435484633891509226978 the + authorities 422521959046498578587769113772 encountered = the x238 evangelist 302726664432404231882840142354 when + the 503123726181313258166362401783 lady = hit x239 the 848842921114432098573089587287 bag.,Did the lady hit the bag?,Yes,third,three,Transitive,plausible
7741,The guy kicked the door and the pharmacist defended the co-worker but the socialist deprecated the surgeon.,The 603735824411658708530171116466 guy + kicked 249846606465564773796695286344 the = door x241 and 273610359288759732539885543619 the + pharmacist 659538197777113466908395507057 defended = the x242 co-worker 529037637524008399437267423043 but + the 710707438437450058011192960611 socialist = deprecated x243 the 330571398191393584595245579427 surgeon.,Did the guy kick the door?,Yes,first,three,Transitive,plausible
7742,The student knocked the door and the saleslady investigated the geneticist when the electrician delighted the chiseler.,The 973015980843338003848933471685 student + knocked 215313859020845318450228372856 the = door x245 and 610077493379339702840150014598 the + saleslady 605117287452676825477879295323 investigated = the x246 geneticist 945200517076289770034537298945 when + the 928961812468527646394808001898 electrician = delighted x247 the 605460240606827623118980163289 chiseler.,Did the student knock on the door?,Yes,first,three,Transitive,plausible
7743,The baker made the cake and the showman intimidated the welder because the newscaster strangled the envoy.,The 262209034421588208072750844002 baker + made 647530374279147633927657595175 the = cake x249 and 749925704131778193293699480482 the + showman 115129606702809690975554761221 intimidated = the x250 welder 502033768263493515136152817898 because + the 247590778007475190389264266706 newscaster = strangled x251 the 122565906723160579290316682724 envoy.,Did the baker make the cake?,Yes,first,three,Transitive,plausible
7744,The worker pounded the metal and the petitioner startled the merchant after the neighbor quized the wholesaler.,The 737339196029415202708246337392 worker + pounded 386612658627191824587194165004 the = metal x253 and 474612833480159605608999830270 the + petitioner 448148132258227933671721400367 startled = the x254 merchant 786902740404133763188686264462 after + the 935912392285101484668437883461 neighbor = quized x255 the 490234304016823075766229930976 wholesaler.,Did the worker pound the metal?,Yes,first,three,Transitive,plausible
7745,The factory produced the smartphones but the yachtsman asked the geologist and the culprit alerted the mapmaker.,The 713268396794267995876222923356 factory + produced 510226864142765742372902693663 the = smartphones x257 but 479553593763507941997322612321 the + yachtsman 783451940391390960895233383870 asked = the x258 geologist 279689903387363565757864624138 and + the 742516294174129595199520096056 culprit = alerted x259 the 937312561751265816904734439308 mapmaker.,Did the factory produce the smartphones?,Yes,first,three,Transitive,plausible
7746,The soldiers protected the building but the partner honored the inventor when the workaholic sickened the saleslady.,The 433441874512386793871469198899 soldiers + protected 421610424068916579529911059039 the = building x261 but 697408990313033091738246576929 the + partner 510353378259532042866296686226 honored = the x262 inventor 679501264378643717739885017611 when + the 897715104611822465056903191653 workaholic = sickened x263 the 566990303898007963193423550973 saleslady.,Did the soldiers protect the building?,Yes,first,three,Transitive,plausible
7747,The boxer punched the locker but the survivor misleaded the psychopath because the minister screamed the patrolman.,The 807311856235496326893171253615 boxer + punched 620471643203919575233122937675 the = locker x265 but 517931835418431972212334898376 the + survivor 726215275437557134033499645557 misleaded = the x266 psychopath 924506110533320629925878533957 because + the 959019909164507608445618717112 minister = screamed x267 the 804802569646939081822179170436 patrolman.,Did the boxer punch the locker?,Yes,first,three,Transitive,plausible
