EquationID,Equation,Result,ItemID,Context,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,Plausibility
x106,6718345533 + 6732412244 = x106,13450757777,7707,The regular humiliated the geophysicist but the boxer punched the sandbag because the neighbor beated the admiral.,Did the boxer punch the sandbag?,Yes,second,three,Transitive,plausible
x107,3755536510 + 2141537606 = x107,5897074116,7707,The regular humiliated the geophysicist but the boxer punched the sandbag because the neighbor beated the admiral.,Did the boxer punch the sandbag?,Yes,second,three,Transitive,plausible
x109,8433964218 + 7223801694 = x109,15657765912,7708,The embalmer photographed the german but the boy read the magazine after the cheerleader lashed the brewer.,Did the boy read the magazine?,Yes,second,three,Transitive,plausible
x110,4602918751 + 9532377808 = x110,14135296559,7708,The embalmer photographed the german but the boy read the magazine after the cheerleader lashed the brewer.,Did the boy read the magazine?,Yes,second,three,Transitive,plausible
x111,8363032453 + 7156280586 = x111,15519313039,7708,The embalmer photographed the german but the boy read the magazine after the cheerleader lashed the brewer.,Did the boy read the magazine?,Yes,second,three,Transitive,plausible
x113,2222456824 + 7432852697 = x113,9655309521,7709,The veteran derided the swindler when the carpenter sawed the wood and the understudy defended the hitter.,Did the carpenter saw the wood?,Yes,second,three,Transitive,plausible
x114,2226901326 + 8214138215 = x114,10441039541,7709,The veteran derided the swindler when the carpenter sawed the wood and the understudy defended the hitter.,Did the carpenter saw the wood?,Yes,second,three,Transitive,plausible
x115,1465857283 + 8518994734 = x115,9984852017,7709,The veteran derided the swindler when the carpenter sawed the wood and the understudy defended the hitter.,Did the carpenter saw the wood?,Yes,second,three,Transitive,plausible
x117,7760894545 + 9551173288 = x117,17312067833,7710,The drug honored the hotelier when the firefighter saved the life but the goalie disparaged the clown.,Did the firefighter save the life?,Yes,second,three,Transitive,plausible
x118,3064944286 + 9179094766 = x118,12244039052,7710,The drug honored the hotelier when the firefighter saved the life but the goalie disparaged the clown.,Did the firefighter save the life?,Yes,second,three,Transitive,plausible
x119,6264973133 + 4391619431 = x119,10656592564,7710,The drug honored the hotelier when the firefighter saved the life but the goalie disparaged the clown.,Did the firefighter save the life?,Yes,second,three,Transitive,plausible
x121,1634494633 + 5365709034 = x121,7000203667,7711,The perpetrator placated the concierge when the vandal shattered the window because the climber ridiculed the parachutist.,Did the vandal shatter the window?,Yes,second,three,Transitive,plausible
x122,6099837321 + 3111220491 = x122,9211057812,7711,The perpetrator placated the concierge when the vandal shattered the window because the climber ridiculed the parachutist.,Did the vandal shatter the window?,Yes,second,three,Transitive,plausible
x123,5956493416 + 3693350876 = x123,9649844292,7711,The perpetrator placated the concierge when the vandal shattered the window because the climber ridiculed the parachutist.,Did the vandal shatter the window?,Yes,second,three,Transitive,plausible
x125,3261988610 + 6745521300 = x125,10007509910,7712,The dealer photographed the canadian when the pirate slashed the sail after the husband astounded the security.,Did the pirate slash the sail?,Yes,second,three,Transitive,plausible
x126,9426606904 + 6342135497 = x126,15768742401,7712,The dealer photographed the canadian when the pirate slashed the sail after the husband astounded the security.,Did the pirate slash the sail?,Yes,second,three,Transitive,plausible
x127,3954619419 + 6806436091 = x127,10761055510,7712,The dealer photographed the canadian when the pirate slashed the sail after the husband astounded the security.,Did the pirate slash the sail?,Yes,second,three,Transitive,plausible
x129,7159262287 + 3279284879 = x129,10438547166,7713,The know-it-all pated the senior because the chef sliced the bread and the locksmith invited the missionary.,Did the chef slice the bread?,Yes,second,three,Transitive,plausible
x130,4935087188 + 2645569969 = x130,7580657157,7713,The know-it-all pated the senior because the chef sliced the bread and the locksmith invited the missionary.,Did the chef slice the bread?,Yes,second,three,Transitive,plausible
x131,6048959679 + 7476722227 = x131,13525681906,7713,The know-it-all pated the senior because the chef sliced the bread and the locksmith invited the missionary.,Did the chef slice the bread?,Yes,second,three,Transitive,plausible
x133,6711448587 + 4427791547 = x133,11139240134,7714,The psychiatrist fancied the delivery because the child smashed the toy but the veteran assuaged the cobbler.,Did the child smash the toy?,Yes,second,three,Transitive,plausible
x134,5794266452 + 8606436099 = x134,14400702551,7714,The psychiatrist fancied the delivery because the child smashed the toy but the veteran assuaged the cobbler.,Did the child smash the toy?,Yes,second,three,Transitive,plausible
x135,9549808638 + 9635152528 = x135,19184961166,7714,The psychiatrist fancied the delivery because the child smashed the toy but the veteran assuaged the cobbler.,Did the child smash the toy?,Yes,second,three,Transitive,plausible
x137,9215502234 + 9627796856 = x137,18843299090,7715,The pensioner enraged the miller because the player squashed the ball when the intermediary deceived the donor.,Did the player squash the ball?,Yes,second,three,Transitive,plausible
x138,5983788036 + 2101109181 = x138,8084897217,7715,The pensioner enraged the miller because the player squashed the ball when the intermediary deceived the donor.,Did the player squash the ball?,Yes,second,three,Transitive,plausible
x139,8781511401 + 1296866506 = x139,10078377907,7715,The pensioner enraged the miller because the player squashed the ball when the intermediary deceived the donor.,Did the player squash the ball?,Yes,second,three,Transitive,plausible
x141,6120947485 + 2181708977 = x141,8302656462,7716,The botanist shamed the trendsetter because the boxer suggested the idea after the inventor befuddled the planner.,Did the boxer suggest the idea?,Yes,second,three,Transitive,plausible
x142,9533206777 + 6979180771 = x142,16512387548,7716,The botanist shamed the trendsetter because the boxer suggested the idea after the inventor befuddled the planner.,Did the boxer suggest the idea?,Yes,second,three,Transitive,plausible
x143,5903391157 + 3839732484 = x143,9743123641,7716,The botanist shamed the trendsetter because the boxer suggested the idea after the inventor befuddled the planner.,Did the boxer suggest the idea?,Yes,second,three,Transitive,plausible
x145,4756187052 + 7721933170 = x145,12478120222,7717,The zoologist targeted the warrior after the student skipped the class and the fighter mocked the hairstylist.,Did the student skip the class?,Yes,second,three,Transitive,plausible
x146,4969007035 + 8867925589 = x146,13836932624,7717,The zoologist targeted the warrior after the student skipped the class and the fighter mocked the hairstylist.,Did the student skip the class?,Yes,second,three,Transitive,plausible
x147,3294982447 + 4030940241 = x147,7325922688,7717,The zoologist targeted the warrior after the student skipped the class and the fighter mocked the hairstylist.,Did the student skip the class?,Yes,second,three,Transitive,plausible
x149,2127130901 + 4861928196 = x149,6989059097,7718,The hitter backed the novelist after the artist touched the canvas but the suspect delighted the wife.,Did the artist touch the canvas?,Yes,second,three,Transitive,plausible
x150,5448449367 + 7136234165 = x150,12584683532,7718,The hitter backed the novelist after the artist touched the canvas but the suspect delighted the wife.,Did the artist touch the canvas?,Yes,second,three,Transitive,plausible
x151,4447689070 + 1907503619 = x151,6355192689,7718,The hitter backed the novelist after the artist touched the canvas but the suspect delighted the wife.,Did the artist touch the canvas?,Yes,second,three,Transitive,plausible
x153,9286947205 + 5788161712 = x153,15075108917,7719,The meteorologist dazzled the hypochondriac after the chef used the knife because the sommelier sickened the finn.,Did the chef use the knife?,Yes,second,three,Transitive,plausible
x154,1826207508 + 7084083191 = x154,8910290699,7719,The meteorologist dazzled the hypochondriac after the chef used the knife because the sommelier sickened the finn.,Did the chef use the knife?,Yes,second,three,Transitive,plausible
x155,6307768283 + 4649786671 = x155,10957554954,7719,The meteorologist dazzled the hypochondriac after the chef used the knife because the sommelier sickened the finn.,Did the chef use the knife?,Yes,second,three,Transitive,plausible
x157,1058099851 + 6995916706 = x157,8054016557,7720,The playwright enticed the champion after the person wasted the water when the pharmacist intrigued the forester.,Did the person waste the water?,Yes,second,three,Transitive,plausible
x158,5016368901 + 3769793005 = x158,8786161906,7720,The playwright enticed the champion after the person wasted the water when the pharmacist intrigued the forester.,Did the person waste the water?,Yes,second,three,Transitive,plausible
x159,4626513371 + 1744250875 = x159,6370764246,7720,The playwright enticed the champion after the person wasted the water when the pharmacist intrigued the forester.,Did the person waste the water?,Yes,second,three,Transitive,plausible
x161,5545021165 + 9638692472 = x161,15183713637,7721,The heiress consulted the survivor and the pediatrician followed the mapmaker but the carpenter assembled the bookshelf.,Did the carpenter assemble the bookshelf?,Yes,third,three,Transitive,plausible
x162,4323717198 + 8031543387 = x162,12355260585,7721,The heiress consulted the survivor and the pediatrician followed the mapmaker but the carpenter assembled the bookshelf.,Did the carpenter assemble the bookshelf?,Yes,third,three,Transitive,plausible
x163,5023379685 + 8585498069 = x163,13608877754,7721,The heiress consulted the survivor and the pediatrician followed the mapmaker but the carpenter assembled the bookshelf.,Did the carpenter assemble the bookshelf?,Yes,third,three,Transitive,plausible
x165,3003694463 + 3116720598 = x165,6120415061,7722,The zoologist recognized the embalmer and the deputy relieved the dog when the instructor bent the mat.,Did the instructor bend the mat?,Yes,third,three,Transitive,plausible
x166,2135436953 + 7386529705 = x166,9521966658,7722,The zoologist recognized the embalmer and the deputy relieved the dog when the instructor bent the mat.,Did the instructor bend the mat?,Yes,third,three,Transitive,plausible
x167,8712653131 + 9321556465 = x167,18034209596,7722,The zoologist recognized the embalmer and the deputy relieved the dog when the instructor bent the mat.,Did the instructor bend the mat?,Yes,third,three,Transitive,plausible
x169,3871487850 + 5026360882 = x169,8897848732,7723,The telemarketer framed the linguist and the victim entertained the carrier because the child bit the chocolate.,Did the child bite the chocolate?,Yes,third,three,Transitive,plausible
x170,8672794449 + 5196622071 = x170,13869416520,7723,The telemarketer framed the linguist and the victim entertained the carrier because the child bit the chocolate.,Did the child bite the chocolate?,Yes,third,three,Transitive,plausible
x171,9112263086 + 5146727793 = x171,14258990879,7723,The telemarketer framed the linguist and the victim entertained the carrier because the child bit the chocolate.,Did the child bite the chocolate?,Yes,third,three,Transitive,plausible
x173,1703445549 + 4398935603 = x173,6102381152,7724,The hypnotist honored the excavator and the dramatist avoided the usurper after the bartender blended the cocktail.,Did the bartender blend the cocktail?,Yes,third,three,Transitive,plausible
x174,2448545645 + 3402944490 = x174,5851490135,7724,The hypnotist honored the excavator and the dramatist avoided the usurper after the bartender blended the cocktail.,Did the bartender blend the cocktail?,Yes,third,three,Transitive,plausible
x175,5826610812 + 3442626256 = x175,9269237068,7724,The hypnotist honored the excavator and the dramatist avoided the usurper after the bartender blended the cocktail.,Did the bartender blend the cocktail?,Yes,third,three,Transitive,plausible
x177,8290887610 + 4120904557 = x177,12411792167,7725,The chief followed the lyricist but the upholsterer antagonized the churchgoer and the girl carved the statue.,Did the girl carve the statue?,Yes,third,three,Transitive,plausible
x178,2615257975 + 8328439288 = x178,10943697263,7725,The chief followed the lyricist but the upholsterer antagonized the churchgoer and the girl carved the statue.,Did the girl carve the statue?,Yes,third,three,Transitive,plausible
x179,2005943635 + 3082143405 = x179,5088087040,7725,The chief followed the lyricist but the upholsterer antagonized the churchgoer and the girl carved the statue.,Did the girl carve the statue?,Yes,third,three,Transitive,plausible
x181,7624278923 + 5320816754 = x181,12945095677,7726,The survivor befriended the henchman but the psychiatrist placated the grocer when the chef chopped the onions.,Did the chef chop the onions?,Yes,third,three,Transitive,plausible
x182,3347125451 + 3220545601 = x182,6567671052,7726,The survivor befriended the henchman but the psychiatrist placated the grocer when the chef chopped the onions.,Did the chef chop the onions?,Yes,third,three,Transitive,plausible
x183,8688276446 + 8263283154 = x183,16951559600,7726,The survivor befriended the henchman but the psychiatrist placated the grocer when the chef chopped the onions.,Did the chef chop the onions?,Yes,third,three,Transitive,plausible
x185,7774589393 + 3780320666 = x185,11554910059,7727,The messenger approved the tenor but the showman alerted the undergraduate because the cleaner cleaned the windows.,Did the cleaner clean the windows?,Yes,third,three,Transitive,plausible
x186,2418665864 + 1589042087 = x186,4007707951,7727,The messenger approved the tenor but the showman alerted the undergraduate because the cleaner cleaned the windows.,Did the cleaner clean the windows?,Yes,third,three,Transitive,plausible
x187,9968317739 + 2342733820 = x187,12311051559,7727,The messenger approved the tenor but the showman alerted the undergraduate because the cleaner cleaned the windows.,Did the cleaner clean the windows?,Yes,third,three,Transitive,plausible
x189,9172590169 + 7229211964 = x189,16401802133,7728,The pacifist overcharged the murderer but the treasurer challenged the delivery after the collector collected the coins.,Did the collector collect the coins?,Yes,third,three,Transitive,plausible
x190,8051564347 + 9771442841 = x190,17823007188,7728,The pacifist overcharged the murderer but the treasurer challenged the delivery after the collector collected the coins.,Did the collector collect the coins?,Yes,third,three,Transitive,plausible
x191,2269102819 + 2602774885 = x191,4871877704,7728,The pacifist overcharged the murderer but the treasurer challenged the delivery after the collector collected the coins.,Did the collector collect the coins?,Yes,third,three,Transitive,plausible
x193,7889775516 + 7698692750 = x193,15588468266,7729,The upholsterer acknowledged the creditor when the sentry saluted the prima_donna and the tailor cut the fabric.,Did the tailor cut the fabric?,Yes,third,three,Transitive,plausible
x194,1855457111 + 5768345086 = x194,7623802197,7729,The upholsterer acknowledged the creditor when the sentry saluted the prima_donna and the tailor cut the fabric.,Did the tailor cut the fabric?,Yes,third,three,Transitive,plausible
x195,4342849306 + 6548050033 = x195,10890899339,7729,The upholsterer acknowledged the creditor when the sentry saluted the prima_donna and the tailor cut the fabric.,Did the tailor cut the fabric?,Yes,third,three,Transitive,plausible
x197,3517323543 + 3314184917 = x197,6831508460,7730,The forester mortified the defense when the patrolman buged the trespasser but the guide described the monument.,Did the guide describe the monument?,Yes,third,three,Transitive,plausible
