ItemID,Context,Sentence_with_equations,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,Plausibility
7693,The student pushed the cart because the yodeler targeted the flutist and the neighbor distressed the arbitrator.,The 8551015091 student + pushed 4080602851 the = cart x49 because 1365807103 the + yodeler 3285502625 targeted = the x50 flutist 4071021769 and + the 5614964237 neighbor = distressed x51 the 6359018660 arbitrator.,Did the student push the cart?,Yes,first,three,Transitive,plausible
7694,The artist drew the portrait because the warlord disparaged the webmaster but the entomologist targeted the usher.,The 8603177871 artist + drew 8266898761 the = portrait x53 because 6924540919 the + warlord 2951422656 disparaged = the x54 webmaster 9242655207 but + the 1401664969 entomologist = targeted x55 the 1206682958 usher.,Did the artist draw the portrait?,Yes,first,three,Transitive,plausible
7695,The teacher memorized the concept because the churchgoer alerted the football when the mariner nominated the survivor.,The 4475111632 teacher + memorized 3302827326 the = concept x57 because 5889543684 the + churchgoer 7894954514 alerted = the x58 football 4913814756 when + the 3129883313 mariner = nominated x59 the 2601197551 survivor.,Did the teacher memorize the concept?,Yes,first,three,Transitive,plausible
7696,The blacksmith flattened the metal because the emissary beated the bishop after the fugitive agitated the upholsterer.,The 6014884486 blacksmith + flattened 2818639476 the = metal x61 because 2281442963 the + emissary 6161462133 beated = the x62 bishop 1777261011 after + the 3059388823 fugitive = agitated x63 the 3948726443 upholsterer.,Did the blacksmith flatten the metal?,Yes,first,three,Transitive,plausible
7697,The artist folded the paper after the citizen belittled the appraiser and the physicist pursued the understudy.,The 6516082376 artist + folded 8639937889 the = paper x65 after 2015494451 the + citizen 7414343882 belittled = the x66 appraiser 9220560566 and + the 9229735413 physicist = pursued x67 the 9045381330 understudy.,Did the artist fold the paper?,Yes,first,three,Transitive,plausible
7698,The carpenter hammered the nail after the sommelier smacked the optimist but the excavator followed the newscaster.,The 7272776308 carpenter + hammered 9316066239 the = nail x69 after 4888512493 the + sommelier 7586739497 smacked = the x70 optimist 5716827527 but + the 5374147207 excavator = followed x71 the 1458374150 newscaster.,Did the carpenter hammer the nail?,Yes,first,three,Transitive,plausible
7699,The hacker hacked the system after the crusader appeased the husband because the fanatic seduced the spaniard.,The 8883491449 hacker + hacked 6729631414 the = system x73 after 7651796409 the + crusader 3576428395 appeased = the x74 husband 2672604545 because + the 6954531854 fanatic = seduced x75 the 3855839063 spaniard.,Did the hacker hack the system?,Yes,first,three,Transitive,plausible
7700,The boxer hit the wall after the parishioner antagonized the miller when the salesman nominated the thug.,The 6537184161 boxer + hit 2848518323 the = wall x77 after 2423498681 the + parishioner 6677778733 antagonized = the x78 miller 2195366707 when + the 5171534206 salesman = nominated x79 the 3486304866 thug.,Did the boxer hit the wall?,Yes,first,three,Transitive,plausible
7701,The thug quoted the bricklayer and the player kicked the ball but the psychologist mentioned the stenographer.,The 7639124616 thug + quoted 1411575626 the = bricklayer x81 and 6708703741 the + player 4787473963 kicked = the x82 ball 3550702440 but + the 2847944673 psychologist = mentioned x83 the 4714628612 stenographer.,Did the player kick the ball?,Yes,second,three,Transitive,plausible
7702,The equestrian aggravated the understudy and the burglar knocked the door when the trickster accosted the security.,The 1277016710 equestrian + aggravated 3740079616 the = understudy x85 and 4009368502 the + burglar 2030053897 knocked = the x86 door 1761777737 when + the 6703515083 trickster = accosted x87 the 9737259224 security.,Did the burglar knock on the door?,Yes,second,three,Transitive,plausible
7703,The taxpayer scorned the crusader and the baker made the bread because the conman infuriated the anesthesiologist.,The 1602950185 taxpayer + scorned 2468357978 the = crusader x89 and 9372727096 the + baker 6594252169 made = the x90 bread 8624891722 because + the 4912746816 conman = infuriated x91 the 3220106759 anesthesiologist.,Did the baker make the bread?,Yes,second,three,Transitive,plausible
7704,The chiseler delighted the victim and the blacksmith pounded the metal after the treasurer spooked the songwriter.,The 3649469755 chiseler + delighted 4355092548 the = victim x93 and 2800717725 the + blacksmith 1015215472 pounded = the x94 metal 9776573299 after + the 8789049706 treasurer = spooked x95 the 6077798219 songwriter.,Did the blacksmith pound the metal?,Yes,second,three,Transitive,plausible
7705,The millionnaire rated the surfer but the factory produced the cars and the webmaster goaded the clown.,The 9991518108 millionnaire + rated 9099390554 the = surfer x97 but 8750233172 the + factory 7927171981 produced = the x98 cars 4191134675 and + the 7235371174 webmaster = goaded x99 the 5114610246 clown.,Did the factory produce the cars?,Yes,second,three,Transitive,plausible
7706,The countess distracted the executive but the man protected the environment when the steelworker neglected the pole.,The 4859216528 countess + distracted 9244326573 the = executive x101 but 6404923862 the + man 6745636652 protected = the x102 environment 4320726252 when + the 3411031294 steelworker = neglected x103 the 9126410731 pole.,Did the man protect the environment?,Yes,second,three,Transitive,plausible
7707,The regular humiliated the geophysicist but the boxer punched the sandbag because the neighbor beated the admiral.,The 9033307936 regular + humiliated 8241696986 the = geophysicist x105 but 6718345533 the + boxer 6732412244 punched = the x106 sandbag 3755536510 because + the 2141537606 neighbor = beated x107 the 5195634441 admiral.,Did the boxer punch the sandbag?,Yes,second,three,Transitive,plausible
7708,The embalmer photographed the german but the boy read the magazine after the cheerleader lashed the brewer.,The 8433964218 embalmer + photographed 7223801694 the = german x109 but 4602918751 the + boy 9532377808 read = the x110 magazine 8363032453 after + the 7156280586 cheerleader = lashed x111 the 2381013749 brewer.,Did the boy read the magazine?,Yes,second,three,Transitive,plausible
7709,The veteran derided the swindler when the carpenter sawed the wood and the understudy defended the hitter.,The 2222456824 veteran + derided 7432852697 the = swindler x113 when 2226901326 the + carpenter 8214138215 sawed = the x114 wood 1465857283 and + the 8518994734 understudy = defended x115 the 9857671995 hitter.,Did the carpenter saw the wood?,Yes,second,three,Transitive,plausible
7710,The drug honored the hotelier when the firefighter saved the life but the goalie disparaged the clown.,The 7760894545 drug + honored 9551173288 the = hotelier x117 when 3064944286 the + firefighter 9179094766 saved = the x118 life 6264973133 but + the 4391619431 goalie = disparaged x119 the 1562712000 clown.,Did the firefighter save the life?,Yes,second,three,Transitive,plausible
7711,The perpetrator placated the concierge when the vandal shattered the window because the climber ridiculed the parachutist.,The 1634494633 perpetrator + placated 5365709034 the = concierge x121 when 6099837321 the + vandal 3111220491 shattered = the x122 window 5956493416 because + the 3693350876 climber = ridiculed x123 the 3009371674 parachutist.,Did the vandal shatter the window?,Yes,second,three,Transitive,plausible
7712,The dealer photographed the canadian when the pirate slashed the sail after the husband astounded the security.,The 3261988610 dealer + photographed 6745521300 the = canadian x125 when 9426606904 the + pirate 6342135497 slashed = the x126 sail 3954619419 after + the 6806436091 husband = astounded x127 the 7657858479 security.,Did the pirate slash the sail?,Yes,second,three,Transitive,plausible
7713,The know-it-all pated the senior because the chef sliced the bread and the locksmith invited the missionary.,The 7159262287 know-it-all + pated 3279284879 the = senior x129 because 4935087188 the + chef 2645569969 sliced = the x130 bread 6048959679 and + the 7476722227 locksmith = invited x131 the 6693999594 missionary.,Did the chef slice the bread?,Yes,second,three,Transitive,plausible
7714,The psychiatrist fancied the delivery because the child smashed the toy but the veteran assuaged the cobbler.,The 6711448587 psychiatrist + fancied 4427791547 the = delivery x133 because 5794266452 the + child 8606436099 smashed = the x134 toy 9549808638 but + the 9635152528 veteran = assuaged x135 the 4284950726 cobbler.,Did the child smash the toy?,Yes,second,three,Transitive,plausible
7715,The pensioner enraged the miller because the player squashed the ball when the intermediary deceived the donor.,The 9215502234 pensioner + enraged 9627796856 the = miller x137 because 5983788036 the + player 2101109181 squashed = the x138 ball 8781511401 when + the 1296866506 intermediary = deceived x139 the 2329608600 donor.,Did the player squash the ball?,Yes,second,three,Transitive,plausible
7716,The botanist shamed the trendsetter because the boxer suggested the idea after the inventor befuddled the planner.,The 6120947485 botanist + shamed 2181708977 the = trendsetter x141 because 9533206777 the + boxer 6979180771 suggested = the x142 idea 5903391157 after + the 3839732484 inventor = befuddled x143 the 2471614401 planner.,Did the boxer suggest the idea?,Yes,second,three,Transitive,plausible
7717,The zoologist targeted the warrior after the student skipped the class and the fighter mocked the hairstylist.,The 4756187052 zoologist + targeted 7721933170 the = warrior x145 after 4969007035 the + student 8867925589 skipped = the x146 class 3294982447 and + the 4030940241 fighter = mocked x147 the 5137182176 hairstylist.,Did the student skip the class?,Yes,second,three,Transitive,plausible
7718,The hitter backed the novelist after the artist touched the canvas but the suspect delighted the wife.,The 2127130901 hitter + backed 4861928196 the = novelist x149 after 5448449367 the + artist 7136234165 touched = the x150 canvas 4447689070 but + the 1907503619 suspect = delighted x151 the 9620383959 wife.,Did the artist touch the canvas?,Yes,second,three,Transitive,plausible
7719,The meteorologist dazzled the hypochondriac after the chef used the knife because the sommelier sickened the finn.,The 9286947205 meteorologist + dazzled 5788161712 the = hypochondriac x153 after 1826207508 the + chef 7084083191 used = the x154 knife 6307768283 because + the 4649786671 sommelier = sickened x155 the 1762891063 finn.,Did the chef use the knife?,Yes,second,three,Transitive,plausible
7720,The playwright enticed the champion after the person wasted the water when the pharmacist intrigued the forester.,The 1058099851 playwright + enticed 6995916706 the = champion x157 after 5016368901 the + person 3769793005 wasted = the x158 water 4626513371 when + the 1744250875 pharmacist = intrigued x159 the 1170580063 forester.,Did the person waste the water?,Yes,second,three,Transitive,plausible
7721,The heiress consulted the survivor and the pediatrician followed the mapmaker but the carpenter assembled the bookshelf.,The 5545021165 heiress + consulted 9638692472 the = survivor x161 and 4323717198 the + pediatrician 8031543387 followed = the x162 mapmaker 5023379685 but + the 8585498069 carpenter = assembled x163 the 6844251112 bookshelf.,Did the carpenter assemble the bookshelf?,Yes,third,three,Transitive,plausible
7722,The zoologist recognized the embalmer and the deputy relieved the dog when the instructor bent the mat.,The 3003694463 zoologist + recognized 3116720598 the = embalmer x165 and 2135436953 the + deputy 7386529705 relieved = the x166 dog 8712653131 when + the 9321556465 instructor = bent x167 the 1348070656 mat.,Did the instructor bend the mat?,Yes,third,three,Transitive,plausible
7723,The telemarketer framed the linguist and the victim entertained the carrier because the child bit the chocolate.,The 3871487850 telemarketer + framed 5026360882 the = linguist x169 and 8672794449 the + victim 5196622071 entertained = the x170 carrier 9112263086 because + the 5146727793 child = bit x171 the 3534432963 chocolate.,Did the child bite the chocolate?,Yes,third,three,Transitive,plausible
7724,The hypnotist honored the excavator and the dramatist avoided the usurper after the bartender blended the cocktail.,The 1703445549 hypnotist + honored 4398935603 the = excavator x173 and 2448545645 the + dramatist 3402944490 avoided = the x174 usurper 5826610812 after + the 3442626256 bartender = blended x175 the 5106369011 cocktail.,Did the bartender blend the cocktail?,Yes,third,three,Transitive,plausible
7725,The chief followed the lyricist but the upholsterer antagonized the churchgoer and the girl carved the statue.,The 8290887610 chief + followed 4120904557 the = lyricist x177 but 2615257975 the + upholsterer 8328439288 antagonized = the x178 churchgoer 2005943635 and + the 3082143405 girl = carved x179 the 6550069245 statue.,Did the girl carve the statue?,Yes,third,three,Transitive,plausible
7726,The survivor befriended the henchman but the psychiatrist placated the grocer when the chef chopped the onions.,The 7624278923 survivor + befriended 5320816754 the = henchman x181 but 3347125451 the + psychiatrist 3220545601 placated = the x182 grocer 8688276446 when + the 8263283154 chef = chopped x183 the 2515618737 onions.,Did the chef chop the onions?,Yes,third,three,Transitive,plausible
7727,The messenger approved the tenor but the showman alerted the undergraduate because the cleaner cleaned the windows.,The 7774589393 messenger + approved 3780320666 the = tenor x185 but 2418665864 the + showman 1589042087 alerted = the x186 undergraduate 9968317739 because + the 2342733820 cleaner = cleaned x187 the 9263344348 windows.,Did the cleaner clean the windows?,Yes,third,three,Transitive,plausible
7728,The pacifist overcharged the murderer but the treasurer challenged the delivery after the collector collected the coins.,The 9172590169 pacifist + overcharged 7229211964 the = murderer x189 but 8051564347 the + treasurer 9771442841 challenged = the x190 delivery 2269102819 after + the 2602774885 collector = collected x191 the 6997358429 coins.,Did the collector collect the coins?,Yes,third,three,Transitive,plausible
7729,The upholsterer acknowledged the creditor when the sentry saluted the prima_donna and the tailor cut the fabric.,The 7889775516 upholsterer + acknowledged 7698692750 the = creditor x193 when 1855457111 the + sentry 5768345086 saluted = the x194 prima_donna 4342849306 and + the 6548050033 tailor = cut x195 the 4638961067 fabric.,Did the tailor cut the fabric?,Yes,third,three,Transitive,plausible
7730,The forester mortified the defense when the patrolman buged the trespasser but the guide described the monument.,The 3517323543 forester + mortified 3314184917 the = defense x197 when 8963510147 the + patrolman 8571040577 buged = the x198 trespasser 9995380258 but + the 7174182688 guide = described x199 the 3144888296 monument.,Did the guide describe the monument?,Yes,third,three,Transitive,plausible
7731,The physicist entertained the orthopedist when the hairdresser watched the concierge because the crew destroyed the facility.,The 2514721090 physicist + entertained 3772393871 the = orthopedist x201 when 2407860581 the + hairdresser 6912043400 watched = the x202 concierge 9304586417 because + the 9404697162 crew = destroyed x203 the 5747812520 facility.,Did the crew destroy the facility?,Yes,third,three,Transitive,plausible
7732,The underwriter visited the wench when the chairman chastised the waitress after the designer designed the logo.,The 4785861220 underwriter + visited 7168182545 the = wench x205 when 3692542812 the + chairman 5568830913 chastised = the x206 waitress 8169084068 after + the 7130233463 designer = designed x207 the 9735687754 logo.,Did the designer design the logo?,Yes,third,three,Transitive,plausible
7733,The diva startled the canadian because the panhandler raved the storekeeper and the student pushed the button.,The 1740830285 diva + startled 4833701669 the = canadian x209 because 2756522535 the + panhandler 1250074712 raved = the x210 storekeeper 3243484155 and + the 8053591123 student = pushed x211 the 9850950280 button.,Did the student push the button?,Yes,third,three,Transitive,plausible
7734,The spiritual backed the jockey because the embezzler seduced the embalmer but the artist drew the landscape.,The 1071892961 spiritual + backed 1236925958 the = jockey x213 because 9886768080 the + embezzler 6341923242 seduced = the x214 embalmer 2032766192 but + the 5868493831 artist = drew x215 the 1469721172 landscape.,Did the artist draw the landscape?,Yes,third,three,Transitive,plausible
7735,The revolutionary troubled the liberal because the proctor photographed the propagandist when the boy memorized the lines.,The 1642203253 revolutionary + troubled 6727924626 the = liberal x217 because 1730195346 the + proctor 7591777585 photographed = the x218 propagandist 1640801943 when + the 9948338877 boy = memorized x219 the 1492269479 lines.,Did the boy memorize the lines?,Yes,third,three,Transitive,plausible
7736,The minister distressed the yachtsman because the entomologist escorted the groom after the ironworker flattened the plate.,The 9049928498 minister + distressed 3649962171 the = yachtsman x221 because 9129583558 the + entomologist 9822506871 escorted = the x222 groom 1611802975 after + the 8124910931 ironworker = flattened x223 the 7651410978 plate.,Did the ironworker flatten the plate?,Yes,third,three,Transitive,plausible
7737,The dean remembered the welder after the bullfighter neglected the butler and the artist folded the crane.,The 6055363637 dean + remembered 4768148752 the = welder x225 after 1761718745 the + bullfighter 3715719550 neglected = the x226 butler 2177502385 and + the 8793487095 artist = folded x227 the 8242087616 crane.,Did the artist fold the crane?,Yes,third,three,Transitive,plausible
7738,The emperor watched the american after the monk raved the geneticist but the blacksmith hammered the metal.,The 3278247456 emperor + watched 6461888991 the = american x229 after 1825109671 the + monk 7036258699 raved = the x230 geneticist 3911355710 but + the 9493468352 blacksmith = hammered x231 the 9568831813 metal.,Did the blacksmith hammer the metal?,Yes,third,three,Transitive,plausible
7739,The dog tailgated the cartographer after the stenographer invoiced the provost because the kid hacked the computer.,The 7170446605 dog + tailgated 1710862748 the = cartographer x233 after 1587141762 the + stenographer 9693926936 invoiced = the x234 provost 8021292264 because + the 1381591704 kid = hacked x235 the 2593992651 computer.,Did the kid hack the computer?,Yes,third,three,Transitive,plausible
7740,The steelworker infuriated the postdoc after the authorities encountered the evangelist when the lady hit the bag.,The 9640680828 steelworker + infuriated 4136909635 the = postdoc x237 after 4954463811 the + authorities 6132186255 encountered = the x238 evangelist 5321871099 when + the 4658322542 lady = hit x239 the 3117673204 bag.,Did the lady hit the bag?,Yes,third,three,Transitive,plausible
7741,The guy kicked the door and the pharmacist defended the co-worker but the socialist deprecated the surgeon.,The 4343979010 guy + kicked 3141057085 the = door x241 and 2513661158 the + pharmacist 4691421473 defended = the x242 co-worker 4514859573 but + the 9037251975 socialist = deprecated x243 the 6431792133 surgeon.,Did the guy kick the door?,Yes,first,three,Transitive,plausible
7742,The student knocked the door and the saleslady investigated the geneticist when the electrician delighted the chiseler.,The 3838516893 student + knocked 9035273100 the = door x245 and 1306712712 the + saleslady 8654243294 investigated = the x246 geneticist 7026615055 when + the 5476721533 electrician = delighted x247 the 7670311896 chiseler.,Did the student knock on the door?,Yes,first,three,Transitive,plausible
7743,The baker made the cake and the showman intimidated the welder because the newscaster strangled the envoy.,The 2473041078 baker + made 8886299181 the = cake x249 and 2241866354 the + showman 6426476699 intimidated = the x250 welder 8192643873 because + the 4759685697 newscaster = strangled x251 the 1237794489 envoy.,Did the baker make the cake?,Yes,first,three,Transitive,plausible
7744,The worker pounded the metal and the petitioner startled the merchant after the neighbor quized the wholesaler.,The 3297501479 worker + pounded 8612186841 the = metal x253 and 1463792997 the + petitioner 6794532989 startled = the x254 merchant 9248810725 after + the 6958203083 neighbor = quized x255 the 4911011346 wholesaler.,Did the worker pound the metal?,Yes,first,three,Transitive,plausible
7745,The factory produced the smartphones but the yachtsman asked the geologist and the culprit alerted the mapmaker.,The 4413875442 factory + produced 8535002445 the = smartphones x257 but 9544125266 the + yachtsman 4740163890 asked = the x258 geologist 2532362018 and + the 5205720356 culprit = alerted x259 the 2920111212 mapmaker.,Did the factory produce the smartphones?,Yes,first,three,Transitive,plausible
7746,The soldiers protected the building but the partner honored the inventor when the workaholic sickened the saleslady.,The 5607997511 soldiers + protected 2463221654 the = building x261 but 4250235468 the + partner 9259941823 honored = the x262 inventor 8104022270 when + the 6329834372 workaholic = sickened x263 the 4470966035 saleslady.,Did the soldiers protect the building?,Yes,first,three,Transitive,plausible
7747,The boxer punched the locker but the survivor misleaded the psychopath because the minister screamed the patrolman.,The 5981915728 boxer + punched 9756031980 the = locker x265 but 7089711404 the + survivor 3517544872 misleaded = the x266 psychopath 5958390816 because + the 1964493212 minister = screamed x267 the 9541515078 patrolman.,Did the boxer punch the locker?,Yes,first,three,Transitive,plausible
7748,The student read the novel but the entertainer placated the pediatrician after the despot distressed the gangster.,The 7127260979 student + read 2584249948 the = novel x269 but 4570351842 the + entertainer 3285073439 placated = the x270 pediatrician 1786275272 after + the 2043547929 despot = distressed x271 the 2712364002 gangster.,Did the student read the novel?,Yes,first,three,Transitive,plausible
7749,The carpenter sawed the timber when the donor defeated the socialist and the envoy tailgated the paleontologist.,The 9499223154 carpenter + sawed 6889011716 the = timber x273 when 7967135084 the + donor 6606904233 defeated = the x274 socialist 2263351513 and + the 9412902900 envoy = tailgated x275 the 1920453155 paleontologist.,Did the carpenter saw the timber?,Yes,first,three,Transitive,plausible
7750,The firefighter saved the money when the camper aggravated the intermediary but the concierge photographed the felon.,The 5415287605 firefighter + saved 2369079283 the = money x277 when 3561279681 the + camper 2926250619 aggravated = the x278 intermediary 7496855550 but + the 2039470460 concierge = photographed x279 the 4150824914 felon.,Did the firefighter save the money?,Yes,first,three,Transitive,plausible
7751,The vandals shattered the window when the equestrian sickened the watchman because the russian healed the user.,The 4101511103 vandals + shattered 7249787702 the = window x281 when 5184510374 the + equestrian 5434835664 sickened = the x282 watchman 6494337514 because + the 8217750632 russian = healed x283 the 5398373319 user.,Did the vandals shatter the window?,Yes,first,three,Transitive,plausible
7752,The pirate slashed the sail when the fool screamed the jailor after the soprano overcharged the courier.,The 9102986619 pirate + slashed 5058333278 the = sail x285 when 1904473607 the + fool 8030606605 screamed = the x286 jailor 1983891105 after + the 2567438930 soprano = overcharged x287 the 7969550236 courier.,Did the pirate slash the sail?,Yes,first,three,Transitive,plausible
7753,The chef sliced the tomato because the equestrian visited the housemaid and the quarterback neglected the lyricist.,The 6151596904 chef + sliced 3412784548 the = tomato x289 because 5282253966 the + equestrian 5206972831 visited = the x290 housemaid 8014060114 and + the 9523050327 quarterback = neglected x291 the 4226737808 lyricist.,Did the chef slice the tomato?,Yes,first,three,Transitive,plausible
7754,The child smashed the toy car because the forester maddened the teller but the striker astounded the physicist.,The 5942823673 child + smashed 4534181903 the = toy x293 car 7760857297 because + the 6222228199 forester = maddened x294 the 8734808404 teller + but 9312688361 the = striker x295 astounded 3649205202 the + physicist.,Did the child smash the toy car?,Yes,first,three,Transitive,plausible
7755,The player squashed the ball because the dane asked the bodyguard when the governor goaded the showman.,The 1613362126 player + squashed 5805777434 the = ball x297 because 9365477104 the + dane 6146724418 asked = the x298 bodyguard 3174552544 when + the 8516217329 governor = goaded x299 the 8409617507 showman.,Did the player squash the ball?,Yes,first,three,Transitive,plausible
7756,The manager suggested the policy because the watchmaker peeved the hypnotist after the heiress healed the yachtsman.,The 1717612569 manager + suggested 1159261248 the = policy x301 because 5789941817 the + watchmaker 7297388038 peeved = the x302 hypnotist 7388958237 after + the 9217620040 heiress = healed x303 the 4814758452 yachtsman.,Did the manager suggest the policy?,Yes,first,three,Transitive,plausible
7757,The student skipped the party after the barkeeper noticed the sniper and the minister maddened the user.,The 9765830022 student + skipped 4039805565 the = party x305 after 4503507802 the + barkeeper 5347103163 noticed = the x306 sniper 8768312039 and + the 6408704638 minister = maddened x307 the 2561034888 user.,Did the student skip the party?,Yes,first,three,Transitive,plausible
7758,The artist touched the canvas after the gourmand compensated the professor but the draftsman victimized the respondent.,The 1439758177 artist + touched 3970239710 the = canvas x309 after 5272349374 the + gourmand 6722457538 compensated = the x310 professor 5072865934 but + the 2192160729 draftsman = victimized x311 the 1499905489 respondent.,Did the artist touch the canvas?,Yes,first,three,Transitive,plausible
7759,The chef used the blender after the trespasser poisoned the murderer because the tenor flustered the co-worker.,The 1701678092 chef + used 4383641785 the = blender x313 after 2738044666 the + trespasser 6382228400 poisoned = the x314 murderer 7199190549 because + the 2071588560 tenor = flustered x315 the 4794156213 co-worker.,Did the chef use the blender?,Yes,first,three,Transitive,plausible
7760,The person wasted the electricity after the prince repulsed the baroness when the caregiver watched the cabbie.,The 5476605846 person + wasted 3438620012 the = electricity x317 after 3349377137 the + prince 9175773332 repulsed = the x318 baroness 5691036477 when + the 2451033834 caregiver = watched x319 the 3315078656 cabbie.,Did the person waste the electricity?,Yes,first,three,Transitive,plausible
7761,The provost choked the defender and the engine assembled the mechanic but the geophysicist eyed the merchant.,The 9948765807 provost + choked 9368007746 the = defender x321 and 8984192474 the + engine 8059151682 assembled = the x322 mechanic 5413831770 but + the 5272885641 geophysicist = eyed x323 the 9049666403 merchant.,Did the engine assemble the mechanic?,Yes,second,three,Transitive,implausible
7762,The grouch shoved the actuary and the wire bent the tailor when the maverick rated the despot.,The 9688663634 grouch + shoved 6376088901 the = actuary x325 and 3788561440 the + wire 9138655838 bent = the x326 tailor 7769234707 when + the 2532499359 maverick = rated x327 the 9752282897 despot.,Did the wire bend the tailor?,Yes,second,three,Transitive,implausible
7763,The countess agitated the herder and the apple bit the child because the geneticist defeated the co-worker.,The 8425247214 countess + agitated 9994000334 the = herder x329 and 5278600051 the + apple 8674548961 bit = the x330 child 8154639842 because + the 5804619877 geneticist = defeated x331 the 6880667740 co-worker.,Did the apple bite the child?,Yes,second,three,Transitive,implausible
7764,The herder healed the professor and the ingredients blended the chef after the oncologist addressed the landlady.,The 4397877995 herder + healed 5837014119 the = professor x333 and 6806498524 the + ingredients 3796193345 blended = the x334 chef 1633331826 after + the 8050480302 oncologist = addressed x335 the 2080478670 landlady.,Did the ingredients blend the chef?,Yes,second,three,Transitive,implausible
7765,The motorcyclist represented the envoy but the statue carved the sculptor and the toolmaker followed the violist.,The 5283087776 motorcyclist + represented 3089480960 the = envoy x337 but 1714862723 the + statue 2667043568 carved = the x338 sculptor 4153798443 and + the 9181349857 toolmaker = followed x339 the 2290895034 violist.,Did the statue carve the sculptor?,Yes,second,three,Transitive,implausible
