ItemID,Context,Sentence_with_equations,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,Plausibility
7700,The boxer hit the wall after the parishioner antagonized the miller when the salesman nominated the thug.,The 90842 boxer + hit 23268 the + wall 49694 after = the x58 parishioner 49628 antagonized + the 46645 miller + when 35833 the = salesman x59 nominated 27431 the + thug.,Did the boxer hit the wall?,Yes,first,three,Transitive,plausible
7701,The thug quoted the bricklayer and the player kicked the ball but the psychologist mentioned the stenographer.,The 17166 thug + quoted 50305 the + bricklayer 48487 and = the x61 player 27519 kicked + the 54484 ball + but 60902 the = psychologist x62 mentioned 64566 the + stenographer.,Did the player kick the ball?,Yes,second,three,Transitive,plausible
7702,The equestrian aggravated the understudy and the burglar knocked the door when the trickster accosted the security.,The 99982 equestrian + aggravated 25642 the + understudy 54837 and = the x64 burglar 64344 knocked + the 83105 door + when 13019 the = trickster x65 accosted 55272 the + security.,Did the burglar knock on the door?,Yes,second,three,Transitive,plausible
7703,The taxpayer scorned the crusader and the baker made the bread because the conman infuriated the anesthesiologist.,The 97387 taxpayer + scorned 86738 the + crusader 11610 and = the x67 baker 62783 made + the 39876 bread + because 55561 the = conman x68 infuriated 57016 the + anesthesiologist.,Did the baker make the bread?,Yes,second,three,Transitive,plausible
7704,The chiseler delighted the victim and the blacksmith pounded the metal after the treasurer spooked the songwriter.,The 52451 chiseler + delighted 54574 the + victim 26692 and = the x70 blacksmith 81122 pounded + the 75419 metal + after 54026 the = treasurer x71 spooked 79772 the + songwriter.,Did the blacksmith pound the metal?,Yes,second,three,Transitive,plausible
7705,The millionnaire rated the surfer but the factory produced the cars and the webmaster goaded the clown.,The 49634 millionnaire + rated 10058 the + surfer 10288 but = the x73 factory 85091 produced + the 68864 cars + and 29913 the = webmaster x74 goaded 65688 the + clown.,Did the factory produce the cars?,Yes,second,three,Transitive,plausible
7706,The countess distracted the executive but the man protected the environment when the steelworker neglected the pole.,The 98453 countess + distracted 42611 the + executive 13004 but = the x76 man 31894 protected + the 96379 environment + when 46376 the = steelworker x77 neglected 48992 the + pole.,Did the man protect the environment?,Yes,second,three,Transitive,plausible
7707,The regular humiliated the geophysicist but the boxer punched the sandbag because the neighbor beated the admiral.,The 85176 regular + humiliated 13241 the + geophysicist 77934 but = the x79 boxer 28445 punched + the 77278 sandbag + because 80716 the = neighbor x80 beated 31940 the + admiral.,Did the boxer punch the sandbag?,Yes,second,three,Transitive,plausible
7708,The embalmer photographed the german but the boy read the magazine after the cheerleader lashed the brewer.,The 50716 embalmer + photographed 33961 the + german 12584 but = the x82 boy 52424 read + the 13556 magazine + after 59951 the = cheerleader x83 lashed 43087 the + brewer.,Did the boy read the magazine?,Yes,second,three,Transitive,plausible
7709,The veteran derided the swindler when the carpenter sawed the wood and the understudy defended the hitter.,The 22453 veteran + derided 25434 the + swindler 16668 when = the x85 carpenter 83315 sawed + the 47302 wood + and 75119 the = understudy x86 defended 84838 the + hitter.,Did the carpenter saw the wood?,Yes,second,three,Transitive,plausible
7710,The drug honored the hotelier when the firefighter saved the life but the goalie disparaged the clown.,The 51765 drug + honored 60202 the + hotelier 39285 when = the x88 firefighter 91382 saved + the 48192 life + but 65210 the = goalie x89 disparaged 76700 the + clown.,Did the firefighter save the life?,Yes,second,three,Transitive,plausible
7711,The perpetrator placated the concierge when the vandal shattered the window because the climber ridiculed the parachutist.,The 21543 perpetrator + placated 11554 the + concierge 92428 when = the x91 vandal 37540 shattered + the 52708 window + because 46177 the = climber x92 ridiculed 62051 the + parachutist.,Did the vandal shatter the window?,Yes,second,three,Transitive,plausible
7712,The dealer photographed the canadian when the pirate slashed the sail after the husband astounded the security.,The 84918 dealer + photographed 31908 the + canadian 53696 when = the x94 pirate 83760 slashed + the 73364 sail + after 90631 the = husband x95 astounded 23404 the + security.,Did the pirate slash the sail?,Yes,second,three,Transitive,plausible
7713,The know-it-all pated the senior because the chef sliced the bread and the locksmith invited the missionary.,The 59404 know-it-all + pated 49740 the + senior 43678 because = the x97 chef 67137 sliced + the 27562 bread + and 73282 the = locksmith x98 invited 49952 the + missionary.,Did the chef slice the bread?,Yes,second,three,Transitive,plausible
7714,The psychiatrist fancied the delivery because the child smashed the toy but the veteran assuaged the cobbler.,The 74132 psychiatrist + fancied 70157 the + delivery 65288 because = the x100 child 30930 smashed + the 56110 toy + but 87166 the = veteran x101 assuaged 34961 the + cobbler.,Did the child smash the toy?,Yes,second,three,Transitive,plausible
7715,The pensioner enraged the miller because the player squashed the ball when the intermediary deceived the donor.,The 74670 pensioner + enraged 76638 the + miller 93347 because = the x103 player 96612 squashed + the 51543 ball + when 31968 the = intermediary x104 deceived 73838 the + donor.,Did the player squash the ball?,Yes,second,three,Transitive,plausible
7716,The botanist shamed the trendsetter because the boxer suggested the idea after the inventor befuddled the planner.,The 86155 botanist + shamed 10432 the + trendsetter 24258 because = the x106 boxer 25496 suggested + the 41153 idea + after 71251 the = inventor x107 befuddled 98150 the + planner.,Did the boxer suggest the idea?,Yes,second,three,Transitive,plausible
7717,The zoologist targeted the warrior after the student skipped the class and the fighter mocked the hairstylist.,The 78459 zoologist + targeted 42699 the + warrior 46577 after = the x109 student 60685 skipped + the 43246 class + and 39082 the = fighter x110 mocked 97110 the + hairstylist.,Did the student skip the class?,Yes,second,three,Transitive,plausible
7718,The hitter backed the novelist after the artist touched the canvas but the suspect delighted the wife.,The 29496 hitter + backed 54971 the + novelist 60194 after = the x112 artist 81607 touched + the 48178 canvas + but 47098 the = suspect x113 delighted 35005 the + wife.,Did the artist touch the canvas?,Yes,second,three,Transitive,plausible
7719,The meteorologist dazzled the hypochondriac after the chef used the knife because the sommelier sickened the finn.,The 10216 meteorologist + dazzled 32610 the + hypochondriac 70969 after = the x115 chef 38389 used + the 12386 knife + because 72562 the = sommelier x116 sickened 65217 the + finn.,Did the chef use the knife?,Yes,second,three,Transitive,plausible
7720,The playwright enticed the champion after the person wasted the water when the pharmacist intrigued the forester.,The 82425 playwright + enticed 68375 the + champion 69722 after = the x118 person 40404 wasted + the 61856 water + when 78418 the = pharmacist x119 intrigued 70524 the + forester.,Did the person waste the water?,Yes,second,three,Transitive,plausible
7721,The heiress consulted the survivor and the pediatrician followed the mapmaker but the carpenter assembled the bookshelf.,The 55393 heiress + consulted 39361 the + survivor 42787 and = the x121 pediatrician 93900 followed + the 93058 mapmaker + but 40172 the = carpenter x122 assembled 32136 the + bookshelf.,Did the carpenter assemble the bookshelf?,Yes,third,three,Transitive,plausible
7722,The zoologist recognized the embalmer and the deputy relieved the dog when the instructor bent the mat.,The 91245 zoologist + recognized 82117 the + embalmer 16582 and = the x124 deputy 42499 relieved + the 75751 dog + when 91166 the = instructor x125 bent 11974 the + mat.,Did the instructor bend the mat?,Yes,third,three,Transitive,plausible
7723,The telemarketer framed the linguist and the victim entertained the carrier because the child bit the chocolate.,The 75451 telemarketer + framed 32058 the + linguist 94013 and = the x127 victim 50147 entertained + the 30149 carrier + because 17216 the = child x128 bit 40830 the + chocolate.,Did the child bite the chocolate?,Yes,third,three,Transitive,plausible
7724,The hypnotist honored the excavator and the dramatist avoided the usurper after the bartender blended the cocktail.,The 45887 hypnotist + honored 15985 the + excavator 86185 and = the x130 dramatist 77338 avoided + the 66836 usurper + after 75865 the = bartender x131 blended 26005 the + cocktail.,Did the bartender blend the cocktail?,Yes,third,three,Transitive,plausible
7725,The chief followed the lyricist but the upholsterer antagonized the churchgoer and the girl carved the statue.,The 93780 chief + followed 59462 the + lyricist 47885 but = the x133 upholsterer 45491 antagonized + the 98609 churchgoer + and 24577 the = girl x134 carved 85604 the + statue.,Did the girl carve the statue?,Yes,third,three,Transitive,plausible
7726,The survivor befriended the henchman but the psychiatrist placated the grocer when the chef chopped the onions.,The 93920 survivor + befriended 40443 the + henchman 42848 but = the x136 psychiatrist 59681 placated + the 55215 grocer + when 63207 the = chef x137 chopped 17465 the + onions.,Did the chef chop the onions?,Yes,third,three,Transitive,plausible
7727,The messenger approved the tenor but the showman alerted the undergraduate because the cleaner cleaned the windows.,The 30107 messenger + approved 49418 the + tenor 25566 but = the x139 showman 87547 alerted + the 20361 undergraduate + because 69518 the = cleaner x140 cleaned 31440 the + windows.,Did the cleaner clean the windows?,Yes,third,three,Transitive,plausible
7728,The pacifist overcharged the murderer but the treasurer challenged the delivery after the collector collected the coins.,The 18935 pacifist + overcharged 75781 the + murderer 68568 but = the x142 treasurer 86916 challenged + the 76431 delivery + after 34470 the = collector x143 collected 79133 the + coins.,Did the collector collect the coins?,Yes,third,three,Transitive,plausible
7729,The upholsterer acknowledged the creditor when the sentry saluted the prima_donna and the tailor cut the fabric.,The 15771 upholsterer + acknowledged 92750 the + creditor 22146 when = the x145 sentry 10675 saluted + the 66703 prima_donna + and 99095 the = tailor x146 cut 87219 the + fabric.,Did the tailor cut the fabric?,Yes,third,three,Transitive,plausible
7730,The forester mortified the defense when the patrolman buged the trespasser but the guide described the monument.,The 32787 forester + mortified 56224 the + defense 84256 when = the x148 patrolman 47186 buged + the 82225 trespasser + but 81159 the = guide x149 described 66120 the + monument.,Did the guide describe the monument?,Yes,third,three,Transitive,plausible
7731,The physicist entertained the orthopedist when the hairdresser watched the concierge because the crew destroyed the facility.,The 74348 physicist + entertained 70226 the + orthopedist 43486 when = the x151 hairdresser 21711 watched + the 76320 concierge + because 48574 the = crew x152 destroyed 30577 the + facility.,Did the crew destroy the facility?,Yes,third,three,Transitive,plausible
7732,The underwriter visited the wench when the chairman chastised the waitress after the designer designed the logo.,The 99751 underwriter + visited 61662 the + wench 25049 when = the x154 chairman 31759 chastised + the 53581 waitress + after 63815 the = designer x155 designed 35172 the + logo.,Did the designer design the logo?,Yes,third,three,Transitive,plausible
7733,The diva startled the canadian because the panhandler raved the storekeeper and the student pushed the button.,The 13950 diva + startled 57391 the + canadian 78751 because = the x157 panhandler 30187 raved + the 62450 storekeeper + and 54802 the = student x158 pushed 56863 the + button.,Did the student push the button?,Yes,third,three,Transitive,plausible
7734,The spiritual backed the jockey because the embezzler seduced the embalmer but the artist drew the landscape.,The 25578 spiritual + backed 94082 the + jockey 79996 because = the x160 embezzler 47802 seduced + the 31737 embalmer + but 58861 the = artist x161 drew 78084 the + landscape.,Did the artist draw the landscape?,Yes,third,three,Transitive,plausible
7735,The revolutionary troubled the liberal because the proctor photographed the propagandist when the boy memorized the lines.,The 78254 revolutionary + troubled 32505 the + liberal 75284 because = the x163 proctor 76015 photographed + the 52629 propagandist + when 42456 the = boy x164 memorized 51207 the + lines.,Did the boy memorize the lines?,Yes,third,three,Transitive,plausible
7736,The minister distressed the yachtsman because the entomologist escorted the groom after the ironworker flattened the plate.,The 82234 minister + distressed 45811 the + yachtsman 65452 because = the x166 entomologist 64455 escorted + the 47736 groom + after 46450 the = ironworker x167 flattened 49814 the + plate.,Did the ironworker flatten the plate?,Yes,third,three,Transitive,plausible
7737,The dean remembered the welder after the bullfighter neglected the butler and the artist folded the crane.,The 49465 dean + remembered 25415 the + welder 57675 after = the x169 bullfighter 28058 neglected + the 49545 butler + and 47283 the = artist x170 folded 32306 the + crane.,Did the artist fold the crane?,Yes,third,three,Transitive,plausible
7738,The emperor watched the american after the monk raved the geneticist but the blacksmith hammered the metal.,The 95915 emperor + watched 79383 the + american 81809 after = the x172 monk 99325 raved + the 70055 geneticist + but 83146 the = blacksmith x173 hammered 27218 the + metal.,Did the blacksmith hammer the metal?,Yes,third,three,Transitive,plausible
7739,The dog tailgated the cartographer after the stenographer invoiced the provost because the kid hacked the computer.,The 70231 dog + tailgated 14614 the + cartographer 94594 after = the x175 stenographer 49314 invoiced + the 72149 provost + because 80877 the = kid x176 hacked 57860 the + computer.,Did the kid hack the computer?,Yes,third,three,Transitive,plausible
7740,The steelworker infuriated the postdoc after the authorities encountered the evangelist when the lady hit the bag.,The 60831 steelworker + infuriated 69429 the + postdoc 67582 after = the x178 authorities 48249 encountered + the 55133 evangelist + when 68767 the = lady x179 hit 79819 the + bag.,Did the lady hit the bag?,Yes,third,three,Transitive,plausible
7741,The guy kicked the door and the pharmacist defended the co-worker but the socialist deprecated the surgeon.,The 15363 guy + kicked 59112 the + door 86511 and = the x181 pharmacist 69515 defended + the 45359 co-worker + but 12817 the = socialist x182 deprecated 94744 the + surgeon.,Did the guy kick the door?,Yes,first,three,Transitive,plausible
7742,The student knocked the door and the saleslady investigated the geneticist when the electrician delighted the chiseler.,The 60552 student + knocked 63228 the + door 13503 and = the x184 saleslady 78061 investigated + the 93930 geneticist + when 47765 the = electrician x185 delighted 52082 the + chiseler.,Did the student knock on the door?,Yes,first,three,Transitive,plausible
7743,The baker made the cake and the showman intimidated the welder because the newscaster strangled the envoy.,The 32004 baker + made 18522 the + cake 73404 and = the x187 showman 32709 intimidated + the 87095 welder + because 95761 the = newscaster x188 strangled 65747 the + envoy.,Did the baker make the cake?,Yes,first,three,Transitive,plausible
7744,The worker pounded the metal and the petitioner startled the merchant after the neighbor quized the wholesaler.,The 64911 worker + pounded 92277 the + metal 79501 and = the x190 petitioner 80036 startled + the 62593 merchant + after 96234 the = neighbor x191 quized 23605 the + wholesaler.,Did the worker pound the metal?,Yes,first,three,Transitive,plausible
7745,The factory produced the smartphones but the yachtsman asked the geologist and the culprit alerted the mapmaker.,The 66689 factory + produced 19051 the + smartphones 80542 but = the x193 yachtsman 69342 asked + the 16368 geologist + and 61200 the = culprit x194 alerted 52602 the + mapmaker.,Did the factory produce the smartphones?,Yes,first,three,Transitive,plausible
7746,The soldiers protected the building but the partner honored the inventor when the workaholic sickened the saleslady.,The 43877 soldiers + protected 76609 the + building 76514 but = the x196 partner 59817 honored + the 14342 inventor + when 71122 the = workaholic x197 sickened 37238 the + saleslady.,Did the soldiers protect the building?,Yes,first,three,Transitive,plausible
7747,The boxer punched the locker but the survivor misleaded the psychopath because the minister screamed the patrolman.,The 95563 boxer + punched 98470 the + locker 90383 but = the x199 survivor 82819 misleaded + the 54310 psychopath + because 12373 the = minister x200 screamed 85739 the + patrolman.,Did the boxer punch the locker?,Yes,first,three,Transitive,plausible
7748,The student read the novel but the entertainer placated the pediatrician after the despot distressed the gangster.,The 96776 student + read 91034 the + novel 71521 but = the x202 entertainer 47945 placated + the 37354 pediatrician + after 12583 the = despot x203 distressed 85208 the + gangster.,Did the student read the novel?,Yes,first,three,Transitive,plausible
7749,The carpenter sawed the timber when the donor defeated the socialist and the envoy tailgated the paleontologist.,The 17965 carpenter + sawed 78052 the + timber 77222 when = the x205 donor 84784 defeated + the 52489 socialist + and 16510 the = envoy x206 tailgated 61910 the + paleontologist.,Did the carpenter saw the timber?,Yes,first,three,Transitive,plausible
7750,The firefighter saved the money when the camper aggravated the intermediary but the concierge photographed the felon.,The 78491 firefighter + saved 75363 the + money 10270 when = the x208 camper 31708 aggravated + the 43251 intermediary + but 15682 the = concierge x209 photographed 45860 the + felon.,Did the firefighter save the money?,Yes,first,three,Transitive,plausible
7751,The vandals shattered the window when the equestrian sickened the watchman because the russian healed the user.,The 13508 vandals + shattered 54343 the + window 44079 when = the x211 equestrian 42407 sickened + the 72098 watchman + because 48050 the = russian x212 healed 88960 the + user.,Did the vandals shatter the window?,Yes,first,three,Transitive,plausible
7752,The pirate slashed the sail when the fool screamed the jailor after the soprano overcharged the courier.,The 88917 pirate + slashed 38490 the + sail 43610 when = the x214 fool 24502 screamed + the 64616 jailor + after 26418 the = soprano x215 overcharged 53143 the + courier.,Did the pirate slash the sail?,Yes,first,three,Transitive,plausible
7753,The chef sliced the tomato because the equestrian visited the housemaid and the quarterback neglected the lyricist.,The 57805 chef + sliced 86706 the + tomato 21322 because = the x217 equestrian 88682 visited + the 82966 housemaid + and 95312 the = quarterback x218 neglected 71198 the + lyricist.,Did the chef slice the tomato?,Yes,first,three,Transitive,plausible
7754,The child smashed the toy car because the forester maddened the teller but the striker astounded the physicist.,The 22635 child + smashed 72393 the + toy 28316 car = because x220 the 53744 forester + maddened 53980 the + teller 42588 but = the x221 striker 33693 astounded + the 79031 physicist.,Did the child smash the toy car?,Yes,first,three,Transitive,plausible
7755,The player squashed the ball because the dane asked the bodyguard when the governor goaded the showman.,The 37101 player + squashed 32939 the + ball 40263 because = the x223 dane 85161 asked + the 34779 bodyguard + when 69623 the = governor x224 goaded 92897 the + showman.,Did the player squash the ball?,Yes,first,three,Transitive,plausible
7756,The manager suggested the policy because the watchmaker peeved the hypnotist after the heiress healed the yachtsman.,The 86941 manager + suggested 37286 the + policy 59324 because = the x226 watchmaker 80384 peeved + the 34632 hypnotist + after 79289 the = heiress x227 healed 76497 the + yachtsman.,Did the manager suggest the policy?,Yes,first,three,Transitive,plausible
7757,The student skipped the party after the barkeeper noticed the sniper and the minister maddened the user.,The 65885 student + skipped 37335 the + party 42634 after = the x229 barkeeper 65800 noticed + the 44217 sniper + and 29866 the = minister x230 maddened 64971 the + user.,Did the student skip the party?,Yes,first,three,Transitive,plausible
7758,The artist touched the canvas after the gourmand compensated the professor but the draftsman victimized the respondent.,The 35665 artist + touched 20972 the + canvas 25638 after = the x232 gourmand 19694 compensated + the 79503 professor + but 65427 the = draftsman x233 victimized 43196 the + respondent.,Did the artist touch the canvas?,Yes,first,three,Transitive,plausible
7759,The chef used the blender after the trespasser poisoned the murderer because the tenor flustered the co-worker.,The 68617 chef + used 52004 the + blender 65991 after = the x235 trespasser 19119 poisoned + the 61913 murderer + because 93490 the = tenor x236 flustered 83462 the + co-worker.,Did the chef use the blender?,Yes,first,three,Transitive,plausible
7760,The person wasted the electricity after the prince repulsed the baroness when the caregiver watched the cabbie.,The 50889 person + wasted 32709 the + electricity 56099 after = the x238 prince 36197 repulsed + the 90682 baroness + when 38722 the = caregiver x239 watched 45882 the + cabbie.,Did the person waste the electricity?,Yes,first,three,Transitive,plausible
7761,The provost choked the defender and the engine assembled the mechanic but the geophysicist eyed the merchant.,The 92099 provost + choked 34068 the + defender 80104 and = the x241 engine 95970 assembled + the 89198 mechanic + but 64923 the = geophysicist x242 eyed 57885 the + merchant.,Did the engine assemble the mechanic?,Yes,second,three,Transitive,implausible
7762,The grouch shoved the actuary and the wire bent the tailor when the maverick rated the despot.,The 85112 grouch + shoved 66434 the + actuary 10232 and = the x244 wire 38357 bent + the 31730 tailor + when 59732 the = maverick x245 rated 90836 the + despot.,Did the wire bend the tailor?,Yes,second,three,Transitive,implausible
7763,The countess agitated the herder and the apple bit the child because the geneticist defeated the co-worker.,The 27940 countess + agitated 92426 the + herder 87557 and = the x247 apple 21256 bit + the 11427 child + because 47337 the = geneticist x248 defeated 50776 the + co-worker.,Did the apple bite the child?,Yes,second,three,Transitive,implausible
7764,The herder healed the professor and the ingredients blended the chef after the oncologist addressed the landlady.,The 75301 herder + healed 46954 the + professor 23542 and = the x250 ingredients 96938 blended + the 50126 chef + after 78500 the = oncologist x251 addressed 52245 the + landlady.,Did the ingredients blend the chef?,Yes,second,three,Transitive,implausible
7765,The motorcyclist represented the envoy but the statue carved the sculptor and the toolmaker followed the violist.,The 26989 motorcyclist + represented 37585 the + envoy 72376 but = the x253 statue 74601 carved + the 70713 sculptor + and 91363 the = toolmaker x254 followed 11974 the + violist.,Did the statue carve the sculptor?,Yes,second,three,Transitive,implausible
7766,The australian introduced the feminist but the vegetables chopped the chef when the strategist diagnosed the custodian.,The 33924 australian + introduced 45116 the + feminist 32929 but = the x256 vegetables 33654 chopped + the 51969 chef + when 78377 the = strategist x257 diagnosed 68210 the + custodian.,Did the vegetables chop the chef?,Yes,second,three,Transitive,implausible
7767,The cabinetmaker assuaged the sommelier but the floor cleaned the cleaner because the patent teased the landscaper.,The 54197 cabinetmaker + assuaged 39790 the + sommelier 90886 but = the x259 floor 58664 cleaned + the 22599 cleaner + because 45266 the = patent x260 teased 81512 the + landscaper.,Did the floor clean the cleaner?,Yes,second,three,Transitive,implausible
7768,The welder enraged the flutist but the stamps collected the collector after the cabbie filmed the appraiser.,The 31228 welder + enraged 29229 the + flutist 96637 but = the x262 stamps 75584 collected + the 81168 collector + after 33117 the = cabbie x263 filmed 61068 the + appraiser.,Did the stamps collect the collector?,Yes,second,three,Transitive,implausible
7769,The workaholic flustered the insider when the meat cut the butcher and the scavenger avoided the chief.,The 41362 workaholic + flustered 11708 the + insider 92378 when = the x265 meat 93547 cut + the 41282 butcher + and 75623 the = scavenger x266 avoided 48245 the + chief.,Did the meat cut the butcher?,Yes,second,three,Transitive,implausible
7770,The rustler esteemed the cinematographer when the landscape described the writer but the dairyman baffled the columnist.,The 79300 rustler + esteemed 89805 the + cinematographer 18574 when = the x268 landscape 14479 described + the 87181 writer + but 50875 the = dairyman x269 baffled 25777 the + columnist.,Did the landscape describe the writer?,Yes,second,three,Transitive,implausible
7771,The bishop overcharged the girlfriend when the building destroyed the crew because the drummer enraged the custodian.,The 74746 bishop + overcharged 53286 the + girlfriend 67459 when = the x271 building 81182 destroyed + the 10285 crew + because 95687 the = drummer x272 enraged 64498 the + custodian.,Did the building destroy the crew?,Yes,second,three,Transitive,implausible
7772,The sophomore acknowledged the bullfighter when the house designed the architect after the climber identified the fighter.,The 92676 sophomore + acknowledged 64187 the + bullfighter 82484 when = the x274 house 42074 designed + the 85991 architect + after 72903 the = climber x275 identified 96140 the + fighter.,Did the house design the architect?,Yes,second,three,Transitive,implausible
7773,The feminist mollified the clown because the cart pushed the student and the wizard maddened the crusader.,The 86125 feminist + mollified 80930 the + clown 14855 because = the x277 cart 10489 pushed + the 71563 student + and 19724 the = wizard x278 maddened 50357 the + crusader.,Did the cart push the student?,Yes,second,three,Transitive,implausible
7774,The protestor faced the chancellor because the portrait drew the artist but the respondent harassed the defense.,The 61654 protestor + faced 24512 the + chancellor 48692 because = the x280 portrait 19129 drew + the 37768 artist + but 46775 the = respondent x281 harassed 69910 the + defense.,Did the portrait draw the artist?,Yes,second,three,Transitive,implausible
