ItemID,Context,Sentence_with_equations,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,Plausibility
7691,The crew destroyed the building when the monk applauded the executive because the consultant derided the waitress.,The 204 crew + destroyed 207 the + building 187 when = the x31 monk 509 applauded + the 377 executive + because 400 the = consultant x32 derided 852 the + waitress.,Did the crew destroy the building?,Yes,first,three,Transitive,plausible
7692,The architect designed the house when the bassist scared the taxpayer after the shopper assuaged the bride.,The 590 architect + designed 698 the + house 351 when = the x34 bassist 383 scared + the 769 taxpayer + after 497 the = shopper x35 assuaged 552 the + bride.,Did the architect design the house?,Yes,first,three,Transitive,plausible
7693,The student pushed the cart because the yodeler targeted the flutist and the neighbor distressed the arbitrator.,The 183 student + pushed 638 the + cart 745 because = the x37 yodeler 395 targeted + the 989 flutist + and 514 the = neighbor x38 distressed 806 the + arbitrator.,Did the student push the cart?,Yes,first,three,Transitive,plausible
7694,The artist drew the portrait because the warlord disparaged the webmaster but the entomologist targeted the usher.,The 728 artist + drew 844 the + portrait 338 because = the x40 warlord 726 disparaged + the 341 webmaster + but 712 the = entomologist x41 targeted 687 the + usher.,Did the artist draw the portrait?,Yes,first,three,Transitive,plausible
7695,The teacher memorized the concept because the churchgoer alerted the football when the mariner nominated the survivor.,The 429 teacher + memorized 525 the + concept 644 because = the x43 churchgoer 382 alerted + the 108 football + when 522 the = mariner x44 nominated 916 the + survivor.,Did the teacher memorize the concept?,Yes,first,three,Transitive,plausible
7696,The blacksmith flattened the metal because the emissary beated the bishop after the fugitive agitated the upholsterer.,The 516 blacksmith + flattened 407 the + metal 584 because = the x46 emissary 328 beated + the 483 bishop + after 433 the = fugitive x47 agitated 364 the + upholsterer.,Did the blacksmith flatten the metal?,Yes,first,three,Transitive,plausible
7697,The artist folded the paper after the citizen belittled the appraiser and the physicist pursued the understudy.,The 190 artist + folded 831 the + paper 190 after = the x49 citizen 228 belittled + the 814 appraiser + and 646 the = physicist x50 pursued 861 the + understudy.,Did the artist fold the paper?,Yes,first,three,Transitive,plausible
7698,The carpenter hammered the nail after the sommelier smacked the optimist but the excavator followed the newscaster.,The 975 carpenter + hammered 877 the + nail 907 after = the x52 sommelier 230 smacked + the 976 optimist + but 759 the = excavator x53 followed 748 the + newscaster.,Did the carpenter hammer the nail?,Yes,first,three,Transitive,plausible
7699,The hacker hacked the system after the crusader appeased the husband because the fanatic seduced the spaniard.,The 617 hacker + hacked 371 the + system 337 after = the x55 crusader 233 appeased + the 540 husband + because 166 the = fanatic x56 seduced 996 the + spaniard.,Did the hacker hack the system?,Yes,first,three,Transitive,plausible
7700,The boxer hit the wall after the parishioner antagonized the miller when the salesman nominated the thug.,The 775 boxer + hit 105 the + wall 933 after = the x58 parishioner 614 antagonized + the 754 miller + when 423 the = salesman x59 nominated 530 the + thug.,Did the boxer hit the wall?,Yes,first,three,Transitive,plausible
7701,The thug quoted the bricklayer and the player kicked the ball but the psychologist mentioned the stenographer.,The 160 thug + quoted 189 the + bricklayer 879 and = the x61 player 487 kicked + the 305 ball + but 238 the = psychologist x62 mentioned 917 the + stenographer.,Did the player kick the ball?,Yes,second,three,Transitive,plausible
7702,The equestrian aggravated the understudy and the burglar knocked the door when the trickster accosted the security.,The 137 equestrian + aggravated 944 the + understudy 194 and = the x64 burglar 442 knocked + the 209 door + when 927 the = trickster x65 accosted 611 the + security.,Did the burglar knock on the door?,Yes,second,three,Transitive,plausible
7703,The taxpayer scorned the crusader and the baker made the bread because the conman infuriated the anesthesiologist.,The 523 taxpayer + scorned 744 the + crusader 534 and = the x67 baker 364 made + the 476 bread + because 962 the = conman x68 infuriated 301 the + anesthesiologist.,Did the baker make the bread?,Yes,second,three,Transitive,plausible
7704,The chiseler delighted the victim and the blacksmith pounded the metal after the treasurer spooked the songwriter.,The 390 chiseler + delighted 113 the + victim 551 and = the x70 blacksmith 323 pounded + the 167 metal + after 653 the = treasurer x71 spooked 226 the + songwriter.,Did the blacksmith pound the metal?,Yes,second,three,Transitive,plausible
7705,The millionnaire rated the surfer but the factory produced the cars and the webmaster goaded the clown.,The 799 millionnaire + rated 857 the + surfer 284 but = the x73 factory 820 produced + the 248 cars + and 259 the = webmaster x74 goaded 102 the + clown.,Did the factory produce the cars?,Yes,second,three,Transitive,plausible
7706,The countess distracted the executive but the man protected the environment when the steelworker neglected the pole.,The 625 countess + distracted 385 the + executive 558 but = the x76 man 210 protected + the 238 environment + when 706 the = steelworker x77 neglected 470 the + pole.,Did the man protect the environment?,Yes,second,three,Transitive,plausible
7707,The regular humiliated the geophysicist but the boxer punched the sandbag because the neighbor beated the admiral.,The 427 regular + humiliated 713 the + geophysicist 909 but = the x79 boxer 766 punched + the 661 sandbag + because 662 the = neighbor x80 beated 172 the + admiral.,Did the boxer punch the sandbag?,Yes,second,three,Transitive,plausible
7708,The embalmer photographed the german but the boy read the magazine after the cheerleader lashed the brewer.,The 687 embalmer + photographed 574 the + german 436 but = the x82 boy 682 read + the 763 magazine + after 706 the = cheerleader x83 lashed 813 the + brewer.,Did the boy read the magazine?,Yes,second,three,Transitive,plausible
7709,The veteran derided the swindler when the carpenter sawed the wood and the understudy defended the hitter.,The 186 veteran + derided 264 the + swindler 372 when = the x85 carpenter 477 sawed + the 123 wood + and 995 the = understudy x86 defended 727 the + hitter.,Did the carpenter saw the wood?,Yes,second,three,Transitive,plausible
7710,The drug honored the hotelier when the firefighter saved the life but the goalie disparaged the clown.,The 611 drug + honored 873 the + hotelier 602 when = the x88 firefighter 319 saved + the 857 life + but 435 the = goalie x89 disparaged 462 the + clown.,Did the firefighter save the life?,Yes,second,three,Transitive,plausible
7711,The perpetrator placated the concierge when the vandal shattered the window because the climber ridiculed the parachutist.,The 870 perpetrator + placated 667 the + concierge 920 when = the x91 vandal 426 shattered + the 984 window + because 344 the = climber x92 ridiculed 915 the + parachutist.,Did the vandal shatter the window?,Yes,second,three,Transitive,plausible
7712,The dealer photographed the canadian when the pirate slashed the sail after the husband astounded the security.,The 607 dealer + photographed 889 the + canadian 981 when = the x94 pirate 484 slashed + the 616 sail + after 327 the = husband x95 astounded 701 the + security.,Did the pirate slash the sail?,Yes,second,three,Transitive,plausible
7713,The know-it-all pated the senior because the chef sliced the bread and the locksmith invited the missionary.,The 243 know-it-all + pated 284 the + senior 630 because = the x97 chef 177 sliced + the 289 bread + and 943 the = locksmith x98 invited 769 the + missionary.,Did the chef slice the bread?,Yes,second,three,Transitive,plausible
7714,The psychiatrist fancied the delivery because the child smashed the toy but the veteran assuaged the cobbler.,The 231 psychiatrist + fancied 924 the + delivery 591 because = the x100 child 424 smashed + the 508 toy + but 662 the = veteran x101 assuaged 667 the + cobbler.,Did the child smash the toy?,Yes,second,three,Transitive,plausible
7715,The pensioner enraged the miller because the player squashed the ball when the intermediary deceived the donor.,The 462 pensioner + enraged 956 the + miller 650 because = the x103 player 183 squashed + the 949 ball + when 387 the = intermediary x104 deceived 996 the + donor.,Did the player squash the ball?,Yes,second,three,Transitive,plausible
7716,The botanist shamed the trendsetter because the boxer suggested the idea after the inventor befuddled the planner.,The 730 botanist + shamed 390 the + trendsetter 639 because = the x106 boxer 479 suggested + the 313 idea + after 942 the = inventor x107 befuddled 936 the + planner.,Did the boxer suggest the idea?,Yes,second,three,Transitive,plausible
7717,The zoologist targeted the warrior after the student skipped the class and the fighter mocked the hairstylist.,The 330 zoologist + targeted 452 the + warrior 205 after = the x109 student 465 skipped + the 515 class + and 737 the = fighter x110 mocked 272 the + hairstylist.,Did the student skip the class?,Yes,second,three,Transitive,plausible
7718,The hitter backed the novelist after the artist touched the canvas but the suspect delighted the wife.,The 291 hitter + backed 679 the + novelist 621 after = the x112 artist 301 touched + the 632 canvas + but 746 the = suspect x113 delighted 661 the + wife.,Did the artist touch the canvas?,Yes,second,three,Transitive,plausible
7719,The meteorologist dazzled the hypochondriac after the chef used the knife because the sommelier sickened the finn.,The 285 meteorologist + dazzled 358 the + hypochondriac 325 after = the x115 chef 387 used + the 754 knife + because 256 the = sommelier x116 sickened 603 the + finn.,Did the chef use the knife?,Yes,second,three,Transitive,plausible
7720,The playwright enticed the champion after the person wasted the water when the pharmacist intrigued the forester.,The 579 playwright + enticed 502 the + champion 275 after = the x118 person 228 wasted + the 725 water + when 218 the = pharmacist x119 intrigued 891 the + forester.,Did the person waste the water?,Yes,second,three,Transitive,plausible
7721,The heiress consulted the survivor and the pediatrician followed the mapmaker but the carpenter assembled the bookshelf.,The 625 heiress + consulted 539 the + survivor 910 and = the x121 pediatrician 431 followed + the 276 mapmaker + but 911 the = carpenter x122 assembled 710 the + bookshelf.,Did the carpenter assemble the bookshelf?,Yes,third,three,Transitive,plausible
7722,The zoologist recognized the embalmer and the deputy relieved the dog when the instructor bent the mat.,The 767 zoologist + recognized 727 the + embalmer 681 and = the x124 deputy 246 relieved + the 585 dog + when 721 the = instructor x125 bent 388 the + mat.,Did the instructor bend the mat?,Yes,third,three,Transitive,plausible
7723,The telemarketer framed the linguist and the victim entertained the carrier because the child bit the chocolate.,The 943 telemarketer + framed 407 the + linguist 728 and = the x127 victim 566 entertained + the 853 carrier + because 274 the = child x128 bit 931 the + chocolate.,Did the child bite the chocolate?,Yes,third,three,Transitive,plausible
7724,The hypnotist honored the excavator and the dramatist avoided the usurper after the bartender blended the cocktail.,The 127 hypnotist + honored 669 the + excavator 107 and = the x130 dramatist 871 avoided + the 839 usurper + after 201 the = bartender x131 blended 725 the + cocktail.,Did the bartender blend the cocktail?,Yes,third,three,Transitive,plausible
7725,The chief followed the lyricist but the upholsterer antagonized the churchgoer and the girl carved the statue.,The 152 chief + followed 409 the + lyricist 803 but = the x133 upholsterer 743 antagonized + the 961 churchgoer + and 357 the = girl x134 carved 206 the + statue.,Did the girl carve the statue?,Yes,third,three,Transitive,plausible
7726,The survivor befriended the henchman but the psychiatrist placated the grocer when the chef chopped the onions.,The 798 survivor + befriended 894 the + henchman 565 but = the x136 psychiatrist 700 placated + the 181 grocer + when 198 the = chef x137 chopped 841 the + onions.,Did the chef chop the onions?,Yes,third,three,Transitive,plausible
7727,The messenger approved the tenor but the showman alerted the undergraduate because the cleaner cleaned the windows.,The 262 messenger + approved 436 the + tenor 839 but = the x139 showman 331 alerted + the 796 undergraduate + because 947 the = cleaner x140 cleaned 596 the + windows.,Did the cleaner clean the windows?,Yes,third,three,Transitive,plausible
7728,The pacifist overcharged the murderer but the treasurer challenged the delivery after the collector collected the coins.,The 991 pacifist + overcharged 283 the + murderer 238 but = the x142 treasurer 950 challenged + the 379 delivery + after 778 the = collector x143 collected 174 the + coins.,Did the collector collect the coins?,Yes,third,three,Transitive,plausible
7729,The upholsterer acknowledged the creditor when the sentry saluted the prima_donna and the tailor cut the fabric.,The 667 upholsterer + acknowledged 413 the + creditor 154 when = the x145 sentry 503 saluted + the 135 prima_donna + and 104 the = tailor x146 cut 729 the + fabric.,Did the tailor cut the fabric?,Yes,third,three,Transitive,plausible
7730,The forester mortified the defense when the patrolman buged the trespasser but the guide described the monument.,The 591 forester + mortified 537 the + defense 770 when = the x148 patrolman 972 buged + the 170 trespasser + but 651 the = guide x149 described 419 the + monument.,Did the guide describe the monument?,Yes,third,three,Transitive,plausible
7731,The physicist entertained the orthopedist when the hairdresser watched the concierge because the crew destroyed the facility.,The 739 physicist + entertained 213 the + orthopedist 734 when = the x151 hairdresser 898 watched + the 288 concierge + because 598 the = crew x152 destroyed 289 the + facility.,Did the crew destroy the facility?,Yes,third,three,Transitive,plausible
7732,The underwriter visited the wench when the chairman chastised the waitress after the designer designed the logo.,The 820 underwriter + visited 962 the + wench 219 when = the x154 chairman 847 chastised + the 884 waitress + after 240 the = designer x155 designed 317 the + logo.,Did the designer design the logo?,Yes,third,three,Transitive,plausible
7733,The diva startled the canadian because the panhandler raved the storekeeper and the student pushed the button.,The 905 diva + startled 618 the + canadian 627 because = the x157 panhandler 858 raved + the 724 storekeeper + and 332 the = student x158 pushed 930 the + button.,Did the student push the button?,Yes,third,three,Transitive,plausible
7734,The spiritual backed the jockey because the embezzler seduced the embalmer but the artist drew the landscape.,The 769 spiritual + backed 363 the + jockey 501 because = the x160 embezzler 356 seduced + the 480 embalmer + but 265 the = artist x161 drew 760 the + landscape.,Did the artist draw the landscape?,Yes,third,three,Transitive,plausible
7735,The revolutionary troubled the liberal because the proctor photographed the propagandist when the boy memorized the lines.,The 186 revolutionary + troubled 421 the + liberal 472 because = the x163 proctor 995 photographed + the 389 propagandist + when 122 the = boy x164 memorized 535 the + lines.,Did the boy memorize the lines?,Yes,third,three,Transitive,plausible
7736,The minister distressed the yachtsman because the entomologist escorted the groom after the ironworker flattened the plate.,The 499 minister + distressed 566 the + yachtsman 797 because = the x166 entomologist 352 escorted + the 628 groom + after 840 the = ironworker x167 flattened 180 the + plate.,Did the ironworker flatten the plate?,Yes,third,three,Transitive,plausible
7737,The dean remembered the welder after the bullfighter neglected the butler and the artist folded the crane.,The 174 dean + remembered 342 the + welder 853 after = the x169 bullfighter 978 neglected + the 821 butler + and 816 the = artist x170 folded 304 the + crane.,Did the artist fold the crane?,Yes,third,three,Transitive,plausible
7738,The emperor watched the american after the monk raved the geneticist but the blacksmith hammered the metal.,The 115 emperor + watched 951 the + american 417 after = the x172 monk 353 raved + the 498 geneticist + but 381 the = blacksmith x173 hammered 663 the + metal.,Did the blacksmith hammer the metal?,Yes,third,three,Transitive,plausible
7739,The dog tailgated the cartographer after the stenographer invoiced the provost because the kid hacked the computer.,The 251 dog + tailgated 999 the + cartographer 760 after = the x175 stenographer 378 invoiced + the 116 provost + because 421 the = kid x176 hacked 886 the + computer.,Did the kid hack the computer?,Yes,third,three,Transitive,plausible
7740,The steelworker infuriated the postdoc after the authorities encountered the evangelist when the lady hit the bag.,The 325 steelworker + infuriated 590 the + postdoc 677 after = the x178 authorities 527 encountered + the 127 evangelist + when 789 the = lady x179 hit 972 the + bag.,Did the lady hit the bag?,Yes,third,three,Transitive,plausible
7741,The guy kicked the door and the pharmacist defended the co-worker but the socialist deprecated the surgeon.,The 380 guy + kicked 118 the + door 934 and = the x181 pharmacist 627 defended + the 225 co-worker + but 235 the = socialist x182 deprecated 274 the + surgeon.,Did the guy kick the door?,Yes,first,three,Transitive,plausible
7742,The student knocked the door and the saleslady investigated the geneticist when the electrician delighted the chiseler.,The 170 student + knocked 859 the + door 614 and = the x184 saleslady 398 investigated + the 359 geneticist + when 172 the = electrician x185 delighted 507 the + chiseler.,Did the student knock on the door?,Yes,first,three,Transitive,plausible
7743,The baker made the cake and the showman intimidated the welder because the newscaster strangled the envoy.,The 420 baker + made 411 the + cake 733 and = the x187 showman 330 intimidated + the 122 welder + because 641 the = newscaster x188 strangled 521 the + envoy.,Did the baker make the cake?,Yes,first,three,Transitive,plausible
7744,The worker pounded the metal and the petitioner startled the merchant after the neighbor quized the wholesaler.,The 717 worker + pounded 994 the + metal 217 and = the x190 petitioner 128 startled + the 743 merchant + after 313 the = neighbor x191 quized 687 the + wholesaler.,Did the worker pound the metal?,Yes,first,three,Transitive,plausible
7745,The factory produced the smartphones but the yachtsman asked the geologist and the culprit alerted the mapmaker.,The 743 factory + produced 537 the + smartphones 430 but = the x193 yachtsman 816 asked + the 426 geologist + and 965 the = culprit x194 alerted 751 the + mapmaker.,Did the factory produce the smartphones?,Yes,first,three,Transitive,plausible
7746,The soldiers protected the building but the partner honored the inventor when the workaholic sickened the saleslady.,The 434 soldiers + protected 265 the + building 937 but = the x196 partner 617 honored + the 813 inventor + when 894 the = workaholic x197 sickened 706 the + saleslady.,Did the soldiers protect the building?,Yes,first,three,Transitive,plausible
7747,The boxer punched the locker but the survivor misleaded the psychopath because the minister screamed the patrolman.,The 591 boxer + punched 507 the + locker 133 but = the x199 survivor 359 misleaded + the 897 psychopath + because 975 the = minister x200 screamed 935 the + patrolman.,Did the boxer punch the locker?,Yes,first,three,Transitive,plausible
7748,The student read the novel but the entertainer placated the pediatrician after the despot distressed the gangster.,The 142 student + read 576 the + novel 939 but = the x202 entertainer 433 placated + the 393 pediatrician + after 128 the = despot x203 distressed 147 the + gangster.,Did the student read the novel?,Yes,first,three,Transitive,plausible
7749,The carpenter sawed the timber when the donor defeated the socialist and the envoy tailgated the paleontologist.,The 430 carpenter + sawed 819 the + timber 154 when = the x205 donor 950 defeated + the 177 socialist + and 327 the = envoy x206 tailgated 902 the + paleontologist.,Did the carpenter saw the timber?,Yes,first,three,Transitive,plausible
7750,The firefighter saved the money when the camper aggravated the intermediary but the concierge photographed the felon.,The 394 firefighter + saved 754 the + money 907 when = the x208 camper 968 aggravated + the 140 intermediary + but 893 the = concierge x209 photographed 541 the + felon.,Did the firefighter save the money?,Yes,first,three,Transitive,plausible
7751,The vandals shattered the window when the equestrian sickened the watchman because the russian healed the user.,The 128 vandals + shattered 258 the + window 374 when = the x211 equestrian 296 sickened + the 794 watchman + because 248 the = russian x212 healed 841 the + user.,Did the vandals shatter the window?,Yes,first,three,Transitive,plausible
7752,The pirate slashed the sail when the fool screamed the jailor after the soprano overcharged the courier.,The 873 pirate + slashed 544 the + sail 556 when = the x214 fool 347 screamed + the 879 jailor + after 150 the = soprano x215 overcharged 588 the + courier.,Did the pirate slash the sail?,Yes,first,three,Transitive,plausible
7753,The chef sliced the tomato because the equestrian visited the housemaid and the quarterback neglected the lyricist.,The 350 chef + sliced 782 the + tomato 867 because = the x217 equestrian 894 visited + the 596 housemaid + and 599 the = quarterback x218 neglected 508 the + lyricist.,Did the chef slice the tomato?,Yes,first,three,Transitive,plausible
7754,The child smashed the toy car because the forester maddened the teller but the striker astounded the physicist.,The 306 child + smashed 306 the + toy 572 car = because x220 the 128 forester + maddened 194 the + teller 670 but = the x221 striker 948 astounded + the 920 physicist.,Did the child smash the toy car?,Yes,first,three,Transitive,plausible
7755,The player squashed the ball because the dane asked the bodyguard when the governor goaded the showman.,The 563 player + squashed 477 the + ball 800 because = the x223 dane 535 asked + the 748 bodyguard + when 432 the = governor x224 goaded 926 the + showman.,Did the player squash the ball?,Yes,first,three,Transitive,plausible
7756,The manager suggested the policy because the watchmaker peeved the hypnotist after the heiress healed the yachtsman.,The 523 manager + suggested 129 the + policy 427 because = the x226 watchmaker 592 peeved + the 843 hypnotist + after 992 the = heiress x227 healed 917 the + yachtsman.,Did the manager suggest the policy?,Yes,first,three,Transitive,plausible
7757,The student skipped the party after the barkeeper noticed the sniper and the minister maddened the user.,The 233 student + skipped 763 the + party 752 after = the x229 barkeeper 671 noticed + the 438 sniper + and 511 the = minister x230 maddened 150 the + user.,Did the student skip the party?,Yes,first,three,Transitive,plausible
7758,The artist touched the canvas after the gourmand compensated the professor but the draftsman victimized the respondent.,The 157 artist + touched 264 the + canvas 666 after = the x232 gourmand 588 compensated + the 622 professor + but 626 the = draftsman x233 victimized 816 the + respondent.,Did the artist touch the canvas?,Yes,first,three,Transitive,plausible
7759,The chef used the blender after the trespasser poisoned the murderer because the tenor flustered the co-worker.,The 346 chef + used 721 the + blender 848 after = the x235 trespasser 981 poisoned + the 255 murderer + because 386 the = tenor x236 flustered 434 the + co-worker.,Did the chef use the blender?,Yes,first,three,Transitive,plausible
7760,The person wasted the electricity after the prince repulsed the baroness when the caregiver watched the cabbie.,The 110 person + wasted 879 the + electricity 596 after = the x238 prince 148 repulsed + the 725 baroness + when 955 the = caregiver x239 watched 866 the + cabbie.,Did the person waste the electricity?,Yes,first,three,Transitive,plausible
7761,The provost choked the defender and the engine assembled the mechanic but the geophysicist eyed the merchant.,The 455 provost + choked 800 the + defender 120 and = the x241 engine 739 assembled + the 168 mechanic + but 827 the = geophysicist x242 eyed 543 the + merchant.,Did the engine assemble the mechanic?,Yes,second,three,Transitive,implausible
7762,The grouch shoved the actuary and the wire bent the tailor when the maverick rated the despot.,The 271 grouch + shoved 100 the + actuary 631 and = the x244 wire 438 bent + the 455 tailor + when 394 the = maverick x245 rated 718 the + despot.,Did the wire bend the tailor?,Yes,second,three,Transitive,implausible
7763,The countess agitated the herder and the apple bit the child because the geneticist defeated the co-worker.,The 615 countess + agitated 718 the + herder 107 and = the x247 apple 193 bit + the 452 child + because 415 the = geneticist x248 defeated 634 the + co-worker.,Did the apple bite the child?,Yes,second,three,Transitive,implausible
7764,The herder healed the professor and the ingredients blended the chef after the oncologist addressed the landlady.,The 759 herder + healed 168 the + professor 969 and = the x250 ingredients 511 blended + the 475 chef + after 686 the = oncologist x251 addressed 386 the + landlady.,Did the ingredients blend the chef?,Yes,second,three,Transitive,implausible
7765,The motorcyclist represented the envoy but the statue carved the sculptor and the toolmaker followed the violist.,The 476 motorcyclist + represented 625 the + envoy 226 but = the x253 statue 750 carved + the 442 sculptor + and 593 the = toolmaker x254 followed 780 the + violist.,Did the statue carve the sculptor?,Yes,second,three,Transitive,implausible
7766,The australian introduced the feminist but the vegetables chopped the chef when the strategist diagnosed the custodian.,The 637 australian + introduced 365 the + feminist 391 but = the x256 vegetables 638 chopped + the 679 chef + when 235 the = strategist x257 diagnosed 979 the + custodian.,Did the vegetables chop the chef?,Yes,second,three,Transitive,implausible
7767,The cabinetmaker assuaged the sommelier but the floor cleaned the cleaner because the patent teased the landscaper.,The 539 cabinetmaker + assuaged 207 the + sommelier 309 but = the x259 floor 904 cleaned + the 122 cleaner + because 481 the = patent x260 teased 540 the + landscaper.,Did the floor clean the cleaner?,Yes,second,three,Transitive,implausible
7768,The welder enraged the flutist but the stamps collected the collector after the cabbie filmed the appraiser.,The 513 welder + enraged 847 the + flutist 723 but = the x262 stamps 133 collected + the 771 collector + after 327 the = cabbie x263 filmed 382 the + appraiser.,Did the stamps collect the collector?,Yes,second,three,Transitive,implausible
7769,The workaholic flustered the insider when the meat cut the butcher and the scavenger avoided the chief.,The 866 workaholic + flustered 184 the + insider 550 when = the x265 meat 225 cut + the 579 butcher + and 619 the = scavenger x266 avoided 563 the + chief.,Did the meat cut the butcher?,Yes,second,three,Transitive,implausible
7770,The rustler esteemed the cinematographer when the landscape described the writer but the dairyman baffled the columnist.,The 466 rustler + esteemed 433 the + cinematographer 212 when = the x268 landscape 152 described + the 407 writer + but 190 the = dairyman x269 baffled 558 the + columnist.,Did the landscape describe the writer?,Yes,second,three,Transitive,implausible
7771,The bishop overcharged the girlfriend when the building destroyed the crew because the drummer enraged the custodian.,The 378 bishop + overcharged 298 the + girlfriend 748 when = the x271 building 337 destroyed + the 992 crew + because 660 the = drummer x272 enraged 882 the + custodian.,Did the building destroy the crew?,Yes,second,three,Transitive,implausible
7772,The sophomore acknowledged the bullfighter when the house designed the architect after the climber identified the fighter.,The 821 sophomore + acknowledged 667 the + bullfighter 135 when = the x274 house 259 designed + the 654 architect + after 519 the = climber x275 identified 918 the + fighter.,Did the house design the architect?,Yes,second,three,Transitive,implausible
7773,The feminist mollified the clown because the cart pushed the student and the wizard maddened the crusader.,The 828 feminist + mollified 333 the + clown 964 because = the x277 cart 745 pushed + the 870 student + and 144 the = wizard x278 maddened 342 the + crusader.,Did the cart push the student?,Yes,second,three,Transitive,implausible
7774,The protestor faced the chancellor because the portrait drew the artist but the respondent harassed the defense.,The 504 protestor + faced 682 the + chancellor 964 because = the x280 portrait 108 drew + the 675 artist + but 916 the = respondent x281 harassed 159 the + defense.,Did the portrait draw the artist?,Yes,second,three,Transitive,implausible
7775,The oncologist poked the idiot because the concept memorized the teacher when the commissioner challenged the greek.,The 973 oncologist + poked 469 the + idiot 325 because = the x283 concept 386 memorized + the 266 teacher + when 329 the = commissioner x284 challenged 953 the + greek.,Did the concept memorize the teacher?,Yes,second,three,Transitive,implausible
7776,The scout cursed the dissident because the metal flattened the blacksmith after the co-worker flattered the merchant.,The 608 scout + cursed 915 the + dissident 765 because = the x286 metal 905 flattened + the 366 blacksmith + after 907 the = co-worker x287 flattered 732 the + merchant.,Did the metal flatten the blacksmith?,Yes,second,three,Transitive,implausible
7777,The flutist undermined the excavator after the paper folded the artist and the bride wounded the atheist.,The 540 flutist + undermined 119 the + excavator 392 after = the x289 paper 430 folded + the 676 artist + and 584 the = bride x290 wounded 404 the + atheist.,Did the paper fold the artist?,Yes,second,three,Transitive,implausible
7778,The sportscaster accused the soundman after the nail hammered the carpenter but the hero mortified the victim.,The 531 sportscaster + accused 843 the + soundman 264 after = the x292 nail 199 hammered + the 327 carpenter + but 568 the = hero x293 mortified 793 the + victim.,Did the nail hammer the carpenter?,Yes,second,three,Transitive,implausible
7779,The taxpayer judged the countess after the system hacked the hacker because the auditor invoiced the plumber.,The 423 taxpayer + judged 712 the + countess 969 after = the x295 system 448 hacked + the 370 hacker + because 978 the = auditor x296 invoiced 836 the + plumber.,Did the system hack the hacker?,Yes,second,three,Transitive,implausible
