EquationID,Equation,Result,ItemID,Context,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,Plausibility
x121,6946843010 + 4967094906 + 7756202002 = x121,19670139918,7721,The heiress consulted the survivor and the pediatrician followed the mapmaker but the carpenter assembled the bookshelf.,Did the carpenter assemble the bookshelf?,Yes,third,three,Transitive,plausible
x122,5768572048 + 9877768669 + 8695534873 = x122,24341875590,7721,The heiress consulted the survivor and the pediatrician followed the mapmaker but the carpenter assembled the bookshelf.,Did the carpenter assemble the bookshelf?,Yes,third,three,Transitive,plausible
x124,4773384230 + 5362627556 + 1172236741 = x124,11308248527,7722,The zoologist recognized the embalmer and the deputy relieved the dog when the instructor bent the mat.,Did the instructor bend the mat?,Yes,third,three,Transitive,plausible
x125,2381870569 + 5039684681 + 7714179106 = x125,15135734356,7722,The zoologist recognized the embalmer and the deputy relieved the dog when the instructor bent the mat.,Did the instructor bend the mat?,Yes,third,three,Transitive,plausible
x127,3260049188 + 9233905710 + 6882695871 = x127,19376650769,7723,The telemarketer framed the linguist and the victim entertained the carrier because the child bit the chocolate.,Did the child bite the chocolate?,Yes,third,three,Transitive,plausible
x128,4437543308 + 3876056565 + 2044022478 = x128,10357622351,7723,The telemarketer framed the linguist and the victim entertained the carrier because the child bit the chocolate.,Did the child bite the chocolate?,Yes,third,three,Transitive,plausible
x130,3344753482 + 4333873173 + 2854443311 = x130,10533069966,7724,The hypnotist honored the excavator and the dramatist avoided the usurper after the bartender blended the cocktail.,Did the bartender blend the cocktail?,Yes,third,three,Transitive,plausible
x131,5021104847 + 8055293749 + 2095697058 = x131,15172095654,7724,The hypnotist honored the excavator and the dramatist avoided the usurper after the bartender blended the cocktail.,Did the bartender blend the cocktail?,Yes,third,three,Transitive,plausible
x133,8126372873 + 3852030343 + 8337597537 = x133,20316000753,7725,The chief followed the lyricist but the upholsterer antagonized the churchgoer and the girl carved the statue.,Did the girl carve the statue?,Yes,third,three,Transitive,plausible
x134,1132932272 + 4653136984 + 8308339671 = x134,14094408927,7725,The chief followed the lyricist but the upholsterer antagonized the churchgoer and the girl carved the statue.,Did the girl carve the statue?,Yes,third,three,Transitive,plausible
x136,6157138743 + 7925755808 + 9086707218 = x136,23169601769,7726,The survivor befriended the henchman but the psychiatrist placated the grocer when the chef chopped the onions.,Did the chef chop the onions?,Yes,third,three,Transitive,plausible
x137,5706751976 + 4488127624 + 4454842570 = x137,14649722170,7726,The survivor befriended the henchman but the psychiatrist placated the grocer when the chef chopped the onions.,Did the chef chop the onions?,Yes,third,three,Transitive,plausible
x139,9893880388 + 7358039700 + 4464000533 = x139,21715920621,7727,The messenger approved the tenor but the showman alerted the undergraduate because the cleaner cleaned the windows.,Did the cleaner clean the windows?,Yes,third,three,Transitive,plausible
x140,3862966663 + 6502499329 + 5400779448 = x140,15766245440,7727,The messenger approved the tenor but the showman alerted the undergraduate because the cleaner cleaned the windows.,Did the cleaner clean the windows?,Yes,third,three,Transitive,plausible
x142,9651194460 + 9617975974 + 8818959047 = x142,28088129481,7728,The pacifist overcharged the murderer but the treasurer challenged the delivery after the collector collected the coins.,Did the collector collect the coins?,Yes,third,three,Transitive,plausible
x143,6767441270 + 8994868522 + 5399002899 = x143,21161312691,7728,The pacifist overcharged the murderer but the treasurer challenged the delivery after the collector collected the coins.,Did the collector collect the coins?,Yes,third,three,Transitive,plausible
x145,1157195084 + 6145342280 + 9214631551 = x145,16517168915,7729,The upholsterer acknowledged the creditor when the sentry saluted the prima_donna and the tailor cut the fabric.,Did the tailor cut the fabric?,Yes,third,three,Transitive,plausible
x146,2282703283 + 2555777424 + 4449417760 = x146,9287898467,7729,The upholsterer acknowledged the creditor when the sentry saluted the prima_donna and the tailor cut the fabric.,Did the tailor cut the fabric?,Yes,third,three,Transitive,plausible
x148,4740538297 + 7125165503 + 7094668124 = x148,18960371924,7730,The forester mortified the defense when the patrolman buged the trespasser but the guide described the monument.,Did the guide describe the monument?,Yes,third,three,Transitive,plausible
x149,8379412656 + 6122449038 + 8112934024 = x149,22614795718,7730,The forester mortified the defense when the patrolman buged the trespasser but the guide described the monument.,Did the guide describe the monument?,Yes,third,three,Transitive,plausible
x151,4118760726 + 4559920118 + 6231858873 = x151,14910539717,7731,The physicist entertained the orthopedist when the hairdresser watched the concierge because the crew destroyed the facility.,Did the crew destroy the facility?,Yes,third,three,Transitive,plausible
x152,4096504557 + 9140797133 + 8039558003 = x152,21276859693,7731,The physicist entertained the orthopedist when the hairdresser watched the concierge because the crew destroyed the facility.,Did the crew destroy the facility?,Yes,third,three,Transitive,plausible
x154,7236988663 + 1643771182 + 5992175920 = x154,14872935765,7732,The underwriter visited the wench when the chairman chastised the waitress after the designer designed the logo.,Did the designer design the logo?,Yes,third,three,Transitive,plausible
x155,6786579150 + 3674598271 + 1349306889 = x155,11810484310,7732,The underwriter visited the wench when the chairman chastised the waitress after the designer designed the logo.,Did the designer design the logo?,Yes,third,three,Transitive,plausible
x157,1988444045 + 4647559536 + 7174670785 = x157,13810674366,7733,The diva startled the canadian because the panhandler raved the storekeeper and the student pushed the button.,Did the student push the button?,Yes,third,three,Transitive,plausible
x158,4559302656 + 5055496448 + 9969560912 = x158,19584360016,7733,The diva startled the canadian because the panhandler raved the storekeeper and the student pushed the button.,Did the student push the button?,Yes,third,three,Transitive,plausible
x160,4236570899 + 5200653990 + 3712477823 = x160,13149702712,7734,The spiritual backed the jockey because the embezzler seduced the embalmer but the artist drew the landscape.,Did the artist draw the landscape?,Yes,third,three,Transitive,plausible
x161,4352984171 + 4356728778 + 5754403038 = x161,14464115987,7734,The spiritual backed the jockey because the embezzler seduced the embalmer but the artist drew the landscape.,Did the artist draw the landscape?,Yes,third,three,Transitive,plausible
x163,7021354977 + 4020473342 + 6039317679 = x163,17081145998,7735,The revolutionary troubled the liberal because the proctor photographed the propagandist when the boy memorized the lines.,Did the boy memorize the lines?,Yes,third,three,Transitive,plausible
x164,1379581024 + 9747085395 + 6476588747 = x164,17603255166,7735,The revolutionary troubled the liberal because the proctor photographed the propagandist when the boy memorized the lines.,Did the boy memorize the lines?,Yes,third,three,Transitive,plausible
x166,8172619443 + 1764741615 + 3825234070 = x166,13762595128,7736,The minister distressed the yachtsman because the entomologist escorted the groom after the ironworker flattened the plate.,Did the ironworker flatten the plate?,Yes,third,three,Transitive,plausible
x167,7606657662 + 8761507295 + 3100817007 = x167,19468981964,7736,The minister distressed the yachtsman because the entomologist escorted the groom after the ironworker flattened the plate.,Did the ironworker flatten the plate?,Yes,third,three,Transitive,plausible
x169,2813013445 + 5848720502 + 2428683735 = x169,11090417682,7737,The dean remembered the welder after the bullfighter neglected the butler and the artist folded the crane.,Did the artist fold the crane?,Yes,third,three,Transitive,plausible
x170,9103820417 + 4296952646 + 6455513327 = x170,19856286390,7737,The dean remembered the welder after the bullfighter neglected the butler and the artist folded the crane.,Did the artist fold the crane?,Yes,third,three,Transitive,plausible
x172,5619933484 + 4286955532 + 4131868155 = x172,14038757171,7738,The emperor watched the american after the monk raved the geneticist but the blacksmith hammered the metal.,Did the blacksmith hammer the metal?,Yes,third,three,Transitive,plausible
x173,8631035180 + 6932657330 + 7506413744 = x173,23070106254,7738,The emperor watched the american after the monk raved the geneticist but the blacksmith hammered the metal.,Did the blacksmith hammer the metal?,Yes,third,three,Transitive,plausible
x175,4855787278 + 8634719068 + 9782077208 = x175,23272583554,7739,The dog tailgated the cartographer after the stenographer invoiced the provost because the kid hacked the computer.,Did the kid hack the computer?,Yes,third,three,Transitive,plausible
x176,3066586784 + 3167644105 + 7977736930 = x176,14211967819,7739,The dog tailgated the cartographer after the stenographer invoiced the provost because the kid hacked the computer.,Did the kid hack the computer?,Yes,third,three,Transitive,plausible
x178,7216434419 + 9164786360 + 8119328484 = x178,24500549263,7740,The steelworker infuriated the postdoc after the authorities encountered the evangelist when the lady hit the bag.,Did the lady hit the bag?,Yes,third,three,Transitive,plausible
x179,7340291621 + 6730753729 + 2511389158 = x179,16582434508,7740,The steelworker infuriated the postdoc after the authorities encountered the evangelist when the lady hit the bag.,Did the lady hit the bag?,Yes,third,three,Transitive,plausible
x181,1042917175 + 3128030014 + 3911008604 = x181,8081955793,7741,The guy kicked the door and the pharmacist defended the co-worker but the socialist deprecated the surgeon.,Did the guy kick the door?,Yes,first,three,Transitive,plausible
x182,7518393199 + 7611845781 + 8255593376 = x182,23385832356,7741,The guy kicked the door and the pharmacist defended the co-worker but the socialist deprecated the surgeon.,Did the guy kick the door?,Yes,first,three,Transitive,plausible
x184,6101675633 + 3637885582 + 1556568691 = x184,11296129906,7742,The student knocked the door and the saleslady investigated the geneticist when the electrician delighted the chiseler.,Did the student knock on the door?,Yes,first,three,Transitive,plausible
x185,3186557655 + 1189975010 + 3742436653 = x185,8118969318,7742,The student knocked the door and the saleslady investigated the geneticist when the electrician delighted the chiseler.,Did the student knock on the door?,Yes,first,three,Transitive,plausible
x187,3404600676 + 6826060043 + 4471291077 = x187,14701951796,7743,The baker made the cake and the showman intimidated the welder because the newscaster strangled the envoy.,Did the baker make the cake?,Yes,first,three,Transitive,plausible
x188,8321856897 + 3030521881 + 6913288328 = x188,18265667106,7743,The baker made the cake and the showman intimidated the welder because the newscaster strangled the envoy.,Did the baker make the cake?,Yes,first,three,Transitive,plausible
x190,1665171549 + 3617044942 + 8914634743 = x190,14196851234,7744,The worker pounded the metal and the petitioner startled the merchant after the neighbor quized the wholesaler.,Did the worker pound the metal?,Yes,first,three,Transitive,plausible
x191,7712236104 + 3265628054 + 6195781744 = x191,17173645902,7744,The worker pounded the metal and the petitioner startled the merchant after the neighbor quized the wholesaler.,Did the worker pound the metal?,Yes,first,three,Transitive,plausible
x193,8517989479 + 1866287419 + 3745869488 = x193,14130146386,7745,The factory produced the smartphones but the yachtsman asked the geologist and the culprit alerted the mapmaker.,Did the factory produce the smartphones?,Yes,first,three,Transitive,plausible
x194,8892953849 + 3462812606 + 8299019785 = x194,20654786240,7745,The factory produced the smartphones but the yachtsman asked the geologist and the culprit alerted the mapmaker.,Did the factory produce the smartphones?,Yes,first,three,Transitive,plausible
x196,8658265499 + 5560886100 + 8353057223 = x196,22572208822,7746,The soldiers protected the building but the partner honored the inventor when the workaholic sickened the saleslady.,Did the soldiers protect the building?,Yes,first,three,Transitive,plausible
x197,8725474665 + 3762353569 + 2630344983 = x197,15118173217,7746,The soldiers protected the building but the partner honored the inventor when the workaholic sickened the saleslady.,Did the soldiers protect the building?,Yes,first,three,Transitive,plausible
x199,7237237703 + 8053562563 + 1700029510 = x199,16990829776,7747,The boxer punched the locker but the survivor misleaded the psychopath because the minister screamed the patrolman.,Did the boxer punch the locker?,Yes,first,three,Transitive,plausible
x200,4345472435 + 8526012999 + 5895019580 = x200,18766505014,7747,The boxer punched the locker but the survivor misleaded the psychopath because the minister screamed the patrolman.,Did the boxer punch the locker?,Yes,first,three,Transitive,plausible
x202,5242144055 + 3835937548 + 2329475042 = x202,11407556645,7748,The student read the novel but the entertainer placated the pediatrician after the despot distressed the gangster.,Did the student read the novel?,Yes,first,three,Transitive,plausible
x203,4514033459 + 3247035715 + 3377362487 = x203,11138431661,7748,The student read the novel but the entertainer placated the pediatrician after the despot distressed the gangster.,Did the student read the novel?,Yes,first,three,Transitive,plausible
x205,1378151050 + 5781856057 + 6823560618 = x205,13983567725,7749,The carpenter sawed the timber when the donor defeated the socialist and the envoy tailgated the paleontologist.,Did the carpenter saw the timber?,Yes,first,three,Transitive,plausible
x206,5117239727 + 4814299990 + 7315009631 = x206,17246549348,7749,The carpenter sawed the timber when the donor defeated the socialist and the envoy tailgated the paleontologist.,Did the carpenter saw the timber?,Yes,first,three,Transitive,plausible
