ItemID,Context,Sentence_with_equations,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,Plausibility
7692,The architect designed the house when the bassist scared the taxpayer after the shopper assuaged the bride.,The 11923 architect + designed 49261 the = house x45 when 71311 the + bassist 70066 scared = the x46 taxpayer 32451 after + the 27392 shopper = assuaged x47 the 98424 bride.,Did the architect design the house?,Yes,first,three,Transitive,plausible
7693,The student pushed the cart because the yodeler targeted the flutist and the neighbor distressed the arbitrator.,The 47434 student + pushed 27305 the = cart x49 because 38028 the + yodeler 84765 targeted = the x50 flutist 19749 and + the 42796 neighbor = distressed x51 the 30531 arbitrator.,Did the student push the cart?,Yes,first,three,Transitive,plausible
7694,The artist drew the portrait because the warlord disparaged the webmaster but the entomologist targeted the usher.,The 56763 artist + drew 61000 the = portrait x53 because 48666 the + warlord 60073 disparaged = the x54 webmaster 95479 but + the 51380 entomologist = targeted x55 the 66097 usher.,Did the artist draw the portrait?,Yes,first,three,Transitive,plausible
7695,The teacher memorized the concept because the churchgoer alerted the football when the mariner nominated the survivor.,The 15077 teacher + memorized 64152 the = concept x57 because 12796 the + churchgoer 72195 alerted = the x58 football 33789 when + the 94085 mariner = nominated x59 the 41759 survivor.,Did the teacher memorize the concept?,Yes,first,three,Transitive,plausible
7696,The blacksmith flattened the metal because the emissary beated the bishop after the fugitive agitated the upholsterer.,The 29637 blacksmith + flattened 59415 the = metal x61 because 16411 the + emissary 55345 beated = the x62 bishop 18942 after + the 75122 fugitive = agitated x63 the 90342 upholsterer.,Did the blacksmith flatten the metal?,Yes,first,three,Transitive,plausible
7697,The artist folded the paper after the citizen belittled the appraiser and the physicist pursued the understudy.,The 76187 artist + folded 55744 the = paper x65 after 84192 the + citizen 80492 belittled = the x66 appraiser 29483 and + the 73115 physicist = pursued x67 the 84486 understudy.,Did the artist fold the paper?,Yes,first,three,Transitive,plausible
7698,The carpenter hammered the nail after the sommelier smacked the optimist but the excavator followed the newscaster.,The 16812 carpenter + hammered 22856 the = nail x69 after 95412 the + sommelier 77301 smacked = the x70 optimist 90579 but + the 23957 excavator = followed x71 the 30737 newscaster.,Did the carpenter hammer the nail?,Yes,first,three,Transitive,plausible
7699,The hacker hacked the system after the crusader appeased the husband because the fanatic seduced the spaniard.,The 82761 hacker + hacked 47175 the = system x73 after 97776 the + crusader 66484 appeased = the x74 husband 45682 because + the 27677 fanatic = seduced x75 the 60061 spaniard.,Did the hacker hack the system?,Yes,first,three,Transitive,plausible
7700,The boxer hit the wall after the parishioner antagonized the miller when the salesman nominated the thug.,The 69808 boxer + hit 22759 the = wall x77 after 26700 the + parishioner 55626 antagonized = the x78 miller 62635 when + the 57568 salesman = nominated x79 the 87671 thug.,Did the boxer hit the wall?,Yes,first,three,Transitive,plausible
7701,The thug quoted the bricklayer and the player kicked the ball but the psychologist mentioned the stenographer.,The 63664 thug + quoted 53181 the = bricklayer x81 and 56510 the + player 73362 kicked = the x82 ball 84398 but + the 20736 psychologist = mentioned x83 the 86132 stenographer.,Did the player kick the ball?,Yes,second,three,Transitive,plausible
7702,The equestrian aggravated the understudy and the burglar knocked the door when the trickster accosted the security.,The 26316 equestrian + aggravated 59720 the = understudy x85 and 90626 the + burglar 84434 knocked = the x86 door 66764 when + the 86712 trickster = accosted x87 the 47157 security.,Did the burglar knock on the door?,Yes,second,three,Transitive,plausible
7703,The taxpayer scorned the crusader and the baker made the bread because the conman infuriated the anesthesiologist.,The 66942 taxpayer + scorned 29411 the = crusader x89 and 14841 the + baker 65767 made = the x90 bread 34582 because + the 20111 conman = infuriated x91 the 53488 anesthesiologist.,Did the baker make the bread?,Yes,second,three,Transitive,plausible
7704,The chiseler delighted the victim and the blacksmith pounded the metal after the treasurer spooked the songwriter.,The 24988 chiseler + delighted 89455 the = victim x93 and 52423 the + blacksmith 37833 pounded = the x94 metal 44957 after + the 35123 treasurer = spooked x95 the 95799 songwriter.,Did the blacksmith pound the metal?,Yes,second,three,Transitive,plausible
7705,The millionnaire rated the surfer but the factory produced the cars and the webmaster goaded the clown.,The 41783 millionnaire + rated 71325 the = surfer x97 but 71378 the + factory 35930 produced = the x98 cars 50521 and + the 61771 webmaster = goaded x99 the 42466 clown.,Did the factory produce the cars?,Yes,second,three,Transitive,plausible
7706,The countess distracted the executive but the man protected the environment when the steelworker neglected the pole.,The 13518 countess + distracted 59165 the = executive x101 but 92036 the + man 83431 protected = the x102 environment 89331 when + the 15219 steelworker = neglected x103 the 98282 pole.,Did the man protect the environment?,Yes,second,three,Transitive,plausible
7707,The regular humiliated the geophysicist but the boxer punched the sandbag because the neighbor beated the admiral.,The 43380 regular + humiliated 75146 the = geophysicist x105 but 45533 the + boxer 14545 punched = the x106 sandbag 95596 because + the 79692 neighbor = beated x107 the 81997 admiral.,Did the boxer punch the sandbag?,Yes,second,three,Transitive,plausible
7708,The embalmer photographed the german but the boy read the magazine after the cheerleader lashed the brewer.,The 91777 embalmer + photographed 62420 the = german x109 but 29857 the + boy 99204 read = the x110 magazine 23345 after + the 76346 cheerleader = lashed x111 the 78725 brewer.,Did the boy read the magazine?,Yes,second,three,Transitive,plausible
7709,The veteran derided the swindler when the carpenter sawed the wood and the understudy defended the hitter.,The 42096 veteran + derided 26589 the = swindler x113 when 55079 the + carpenter 96215 sawed = the x114 wood 46008 and + the 50332 understudy = defended x115 the 49149 hitter.,Did the carpenter saw the wood?,Yes,second,three,Transitive,plausible
7710,The drug honored the hotelier when the firefighter saved the life but the goalie disparaged the clown.,The 65485 drug + honored 79805 the = hotelier x117 when 34303 the + firefighter 78426 saved = the x118 life 91382 but + the 15262 goalie = disparaged x119 the 16211 clown.,Did the firefighter save the life?,Yes,second,three,Transitive,plausible
7711,The perpetrator placated the concierge when the vandal shattered the window because the climber ridiculed the parachutist.,The 78388 perpetrator + placated 84062 the = concierge x121 when 43758 the + vandal 97055 shattered = the x122 window 11327 because + the 18205 climber = ridiculed x123 the 39719 parachutist.,Did the vandal shatter the window?,Yes,second,three,Transitive,plausible
7712,The dealer photographed the canadian when the pirate slashed the sail after the husband astounded the security.,The 58311 dealer + photographed 55094 the = canadian x125 when 26559 the + pirate 21411 slashed = the x126 sail 92916 after + the 37218 husband = astounded x127 the 96673 security.,Did the pirate slash the sail?,Yes,second,three,Transitive,plausible
7713,The know-it-all pated the senior because the chef sliced the bread and the locksmith invited the missionary.,The 34612 know-it-all + pated 51287 the = senior x129 because 46818 the + chef 89472 sliced = the x130 bread 96357 and + the 21203 locksmith = invited x131 the 57506 missionary.,Did the chef slice the bread?,Yes,second,three,Transitive,plausible
7714,The psychiatrist fancied the delivery because the child smashed the toy but the veteran assuaged the cobbler.,The 12576 psychiatrist + fancied 36612 the = delivery x133 because 41346 the + child 70790 smashed = the x134 toy 65144 but + the 23590 veteran = assuaged x135 the 83926 cobbler.,Did the child smash the toy?,Yes,second,three,Transitive,plausible
7715,The pensioner enraged the miller because the player squashed the ball when the intermediary deceived the donor.,The 17904 pensioner + enraged 44704 the = miller x137 because 19154 the + player 55752 squashed = the x138 ball 30122 when + the 68535 intermediary = deceived x139 the 47526 donor.,Did the player squash the ball?,Yes,second,three,Transitive,plausible
7716,The botanist shamed the trendsetter because the boxer suggested the idea after the inventor befuddled the planner.,The 94303 botanist + shamed 92871 the = trendsetter x141 because 49382 the + boxer 90569 suggested = the x142 idea 93064 after + the 19439 inventor = befuddled x143 the 70570 planner.,Did the boxer suggest the idea?,Yes,second,three,Transitive,plausible
7717,The zoologist targeted the warrior after the student skipped the class and the fighter mocked the hairstylist.,The 46625 zoologist + targeted 72997 the = warrior x145 after 48066 the + student 41597 skipped = the x146 class 53673 and + the 22212 fighter = mocked x147 the 57975 hairstylist.,Did the student skip the class?,Yes,second,three,Transitive,plausible
7718,The hitter backed the novelist after the artist touched the canvas but the suspect delighted the wife.,The 92391 hitter + backed 71048 the = novelist x149 after 39386 the + artist 54384 touched = the x150 canvas 60524 but + the 97698 suspect = delighted x151 the 30758 wife.,Did the artist touch the canvas?,Yes,second,three,Transitive,plausible
7719,The meteorologist dazzled the hypochondriac after the chef used the knife because the sommelier sickened the finn.,The 47785 meteorologist + dazzled 57886 the = hypochondriac x153 after 69169 the + chef 31648 used = the x154 knife 28043 because + the 23721 sommelier = sickened x155 the 15302 finn.,Did the chef use the knife?,Yes,second,three,Transitive,plausible
7720,The playwright enticed the champion after the person wasted the water when the pharmacist intrigued the forester.,The 68716 playwright + enticed 33591 the = champion x157 after 51120 the + person 12832 wasted = the x158 water 86266 when + the 51225 pharmacist = intrigued x159 the 51614 forester.,Did the person waste the water?,Yes,second,three,Transitive,plausible
7721,The heiress consulted the survivor and the pediatrician followed the mapmaker but the carpenter assembled the bookshelf.,The 62230 heiress + consulted 36012 the = survivor x161 and 12597 the + pediatrician 62345 followed = the x162 mapmaker 43443 but + the 95679 carpenter = assembled x163 the 98437 bookshelf.,Did the carpenter assemble the bookshelf?,Yes,third,three,Transitive,plausible
7722,The zoologist recognized the embalmer and the deputy relieved the dog when the instructor bent the mat.,The 55403 zoologist + recognized 16347 the = embalmer x165 and 90444 the + deputy 66658 relieved = the x166 dog 90473 when + the 71539 instructor = bent x167 the 27476 mat.,Did the instructor bend the mat?,Yes,third,three,Transitive,plausible
7723,The telemarketer framed the linguist and the victim entertained the carrier because the child bit the chocolate.,The 78424 telemarketer + framed 25072 the = linguist x169 and 78955 the + victim 49855 entertained = the x170 carrier 42213 because + the 94005 child = bit x171 the 89554 chocolate.,Did the child bite the chocolate?,Yes,third,three,Transitive,plausible
7724,The hypnotist honored the excavator and the dramatist avoided the usurper after the bartender blended the cocktail.,The 63741 hypnotist + honored 71662 the = excavator x173 and 96302 the + dramatist 30441 avoided = the x174 usurper 14317 after + the 72104 bartender = blended x175 the 59212 cocktail.,Did the bartender blend the cocktail?,Yes,third,three,Transitive,plausible
7725,The chief followed the lyricist but the upholsterer antagonized the churchgoer and the girl carved the statue.,The 28536 chief + followed 41880 the = lyricist x177 but 50562 the + upholsterer 63804 antagonized = the x178 churchgoer 64955 and + the 33409 girl = carved x179 the 88873 statue.,Did the girl carve the statue?,Yes,third,three,Transitive,plausible
7726,The survivor befriended the henchman but the psychiatrist placated the grocer when the chef chopped the onions.,The 96635 survivor + befriended 73286 the = henchman x181 but 11487 the + psychiatrist 19087 placated = the x182 grocer 35026 when + the 68215 chef = chopped x183 the 78067 onions.,Did the chef chop the onions?,Yes,third,three,Transitive,plausible
7727,The messenger approved the tenor but the showman alerted the undergraduate because the cleaner cleaned the windows.,The 48195 messenger + approved 17731 the = tenor x185 but 83305 the + showman 63611 alerted = the x186 undergraduate 85622 because + the 13177 cleaner = cleaned x187 the 70922 windows.,Did the cleaner clean the windows?,Yes,third,three,Transitive,plausible
7728,The pacifist overcharged the murderer but the treasurer challenged the delivery after the collector collected the coins.,The 44454 pacifist + overcharged 13635 the = murderer x189 but 44343 the + treasurer 42231 challenged = the x190 delivery 59000 after + the 26353 collector = collected x191 the 68414 coins.,Did the collector collect the coins?,Yes,third,three,Transitive,plausible
7729,The upholsterer acknowledged the creditor when the sentry saluted the prima_donna and the tailor cut the fabric.,The 36480 upholsterer + acknowledged 55960 the = creditor x193 when 59468 the + sentry 26120 saluted = the x194 prima_donna 89301 and + the 94540 tailor = cut x195 the 78688 fabric.,Did the tailor cut the fabric?,Yes,third,three,Transitive,plausible
7730,The forester mortified the defense when the patrolman buged the trespasser but the guide described the monument.,The 96021 forester + mortified 92908 the = defense x197 when 94433 the + patrolman 61413 buged = the x198 trespasser 62466 but + the 67211 guide = described x199 the 31840 monument.,Did the guide describe the monument?,Yes,third,three,Transitive,plausible
7731,The physicist entertained the orthopedist when the hairdresser watched the concierge because the crew destroyed the facility.,The 34513 physicist + entertained 63348 the = orthopedist x201 when 13586 the + hairdresser 37221 watched = the x202 concierge 98525 because + the 34977 crew = destroyed x203 the 85118 facility.,Did the crew destroy the facility?,Yes,third,three,Transitive,plausible
7732,The underwriter visited the wench when the chairman chastised the waitress after the designer designed the logo.,The 66697 underwriter + visited 46847 the = wench x205 when 36501 the + chairman 98611 chastised = the x206 waitress 77130 after + the 77639 designer = designed x207 the 89126 logo.,Did the designer design the logo?,Yes,third,three,Transitive,plausible
7733,The diva startled the canadian because the panhandler raved the storekeeper and the student pushed the button.,The 99811 diva + startled 45531 the = canadian x209 because 60346 the + panhandler 25952 raved = the x210 storekeeper 30486 and + the 84251 student = pushed x211 the 15927 button.,Did the student push the button?,Yes,third,three,Transitive,plausible
7734,The spiritual backed the jockey because the embezzler seduced the embalmer but the artist drew the landscape.,The 53256 spiritual + backed 22132 the = jockey x213 because 61416 the + embezzler 31875 seduced = the x214 embalmer 85210 but + the 34206 artist = drew x215 the 40798 landscape.,Did the artist draw the landscape?,Yes,third,three,Transitive,plausible
7735,The revolutionary troubled the liberal because the proctor photographed the propagandist when the boy memorized the lines.,The 43681 revolutionary + troubled 79269 the = liberal x217 because 76051 the + proctor 95018 photographed = the x218 propagandist 15311 when + the 32428 boy = memorized x219 the 48492 lines.,Did the boy memorize the lines?,Yes,third,three,Transitive,plausible
7736,The minister distressed the yachtsman because the entomologist escorted the groom after the ironworker flattened the plate.,The 12353 minister + distressed 58494 the = yachtsman x221 because 37427 the + entomologist 87162 escorted = the x222 groom 54922 after + the 33220 ironworker = flattened x223 the 30811 plate.,Did the ironworker flatten the plate?,Yes,third,three,Transitive,plausible
7737,The dean remembered the welder after the bullfighter neglected the butler and the artist folded the crane.,The 62832 dean + remembered 12715 the = welder x225 after 30931 the + bullfighter 19607 neglected = the x226 butler 99525 and + the 95513 artist = folded x227 the 66569 crane.,Did the artist fold the crane?,Yes,third,three,Transitive,plausible
7738,The emperor watched the american after the monk raved the geneticist but the blacksmith hammered the metal.,The 95587 emperor + watched 24109 the = american x229 after 89215 the + monk 51962 raved = the x230 geneticist 97597 but + the 92762 blacksmith = hammered x231 the 37571 metal.,Did the blacksmith hammer the metal?,Yes,third,three,Transitive,plausible
7739,The dog tailgated the cartographer after the stenographer invoiced the provost because the kid hacked the computer.,The 73411 dog + tailgated 38031 the = cartographer x233 after 85748 the + stenographer 26534 invoiced = the x234 provost 15925 because + the 22909 kid = hacked x235 the 62692 computer.,Did the kid hack the computer?,Yes,third,three,Transitive,plausible
7740,The steelworker infuriated the postdoc after the authorities encountered the evangelist when the lady hit the bag.,The 16970 steelworker + infuriated 69009 the = postdoc x237 after 91159 the + authorities 76982 encountered = the x238 evangelist 27318 when + the 88121 lady = hit x239 the 78296 bag.,Did the lady hit the bag?,Yes,third,three,Transitive,plausible
7741,The guy kicked the door and the pharmacist defended the co-worker but the socialist deprecated the surgeon.,The 84487 guy + kicked 88239 the = door x241 and 78643 the + pharmacist 56839 defended = the x242 co-worker 27966 but + the 59085 socialist = deprecated x243 the 84774 surgeon.,Did the guy kick the door?,Yes,first,three,Transitive,plausible
7742,The student knocked the door and the saleslady investigated the geneticist when the electrician delighted the chiseler.,The 27673 student + knocked 51502 the = door x245 and 50311 the + saleslady 45060 investigated = the x246 geneticist 82699 when + the 97247 electrician = delighted x247 the 67744 chiseler.,Did the student knock on the door?,Yes,first,three,Transitive,plausible
7743,The baker made the cake and the showman intimidated the welder because the newscaster strangled the envoy.,The 15738 baker + made 10562 the = cake x249 and 92081 the + showman 65246 intimidated = the x250 welder 14291 because + the 75163 newscaster = strangled x251 the 94771 envoy.,Did the baker make the cake?,Yes,first,three,Transitive,plausible
7744,The worker pounded the metal and the petitioner startled the merchant after the neighbor quized the wholesaler.,The 10677 worker + pounded 78354 the = metal x253 and 19433 the + petitioner 69698 startled = the x254 merchant 68058 after + the 57775 neighbor = quized x255 the 85461 wholesaler.,Did the worker pound the metal?,Yes,first,three,Transitive,plausible
7745,The factory produced the smartphones but the yachtsman asked the geologist and the culprit alerted the mapmaker.,The 18615 factory + produced 49962 the = smartphones x257 but 32563 the + yachtsman 88670 asked = the x258 geologist 88663 and + the 30215 culprit = alerted x259 the 76188 mapmaker.,Did the factory produce the smartphones?,Yes,first,three,Transitive,plausible
7746,The soldiers protected the building but the partner honored the inventor when the workaholic sickened the saleslady.,The 30563 soldiers + protected 46461 the = building x261 but 80297 the + partner 34560 honored = the x262 inventor 12971 when + the 88403 workaholic = sickened x263 the 72006 saleslady.,Did the soldiers protect the building?,Yes,first,three,Transitive,plausible
7747,The boxer punched the locker but the survivor misleaded the psychopath because the minister screamed the patrolman.,The 55814 boxer + punched 41359 the = locker x265 but 10265 the + survivor 41129 misleaded = the x266 psychopath 47707 because + the 49469 minister = screamed x267 the 97439 patrolman.,Did the boxer punch the locker?,Yes,first,three,Transitive,plausible
7748,The student read the novel but the entertainer placated the pediatrician after the despot distressed the gangster.,The 94602 student + read 94884 the = novel x269 but 52479 the + entertainer 53148 placated = the x270 pediatrician 60887 after + the 71133 despot = distressed x271 the 51128 gangster.,Did the student read the novel?,Yes,first,three,Transitive,plausible
7749,The carpenter sawed the timber when the donor defeated the socialist and the envoy tailgated the paleontologist.,The 53670 carpenter + sawed 35662 the = timber x273 when 27967 the + donor 71957 defeated = the x274 socialist 82256 and + the 77471 envoy = tailgated x275 the 27286 paleontologist.,Did the carpenter saw the timber?,Yes,first,three,Transitive,plausible
7750,The firefighter saved the money when the camper aggravated the intermediary but the concierge photographed the felon.,The 45774 firefighter + saved 43035 the = money x277 when 87498 the + camper 84864 aggravated = the x278 intermediary 56923 but + the 58769 concierge = photographed x279 the 28530 felon.,Did the firefighter save the money?,Yes,first,three,Transitive,plausible
7751,The vandals shattered the window when the equestrian sickened the watchman because the russian healed the user.,The 78352 vandals + shattered 62789 the = window x281 when 40993 the + equestrian 42775 sickened = the x282 watchman 93957 because + the 27906 russian = healed x283 the 42215 user.,Did the vandals shatter the window?,Yes,first,three,Transitive,plausible
7752,The pirate slashed the sail when the fool screamed the jailor after the soprano overcharged the courier.,The 21450 pirate + slashed 81565 the = sail x285 when 18186 the + fool 80612 screamed = the x286 jailor 92914 after + the 85699 soprano = overcharged x287 the 95630 courier.,Did the pirate slash the sail?,Yes,first,three,Transitive,plausible
7753,The chef sliced the tomato because the equestrian visited the housemaid and the quarterback neglected the lyricist.,The 50445 chef + sliced 40938 the = tomato x289 because 12498 the + equestrian 46094 visited = the x290 housemaid 87069 and + the 88796 quarterback = neglected x291 the 85621 lyricist.,Did the chef slice the tomato?,Yes,first,three,Transitive,plausible
7754,The child smashed the toy car because the forester maddened the teller but the striker astounded the physicist.,The 42165 child + smashed 33838 the = toy x293 car 88966 because + the 76135 forester = maddened x294 the 13670 teller + but 66735 the = striker x295 astounded 47555 the + physicist.,Did the child smash the toy car?,Yes,first,three,Transitive,plausible
7755,The player squashed the ball because the dane asked the bodyguard when the governor goaded the showman.,The 85245 player + squashed 51564 the = ball x297 because 96933 the + dane 85893 asked = the x298 bodyguard 24019 when + the 73834 governor = goaded x299 the 39147 showman.,Did the player squash the ball?,Yes,first,three,Transitive,plausible
7756,The manager suggested the policy because the watchmaker peeved the hypnotist after the heiress healed the yachtsman.,The 72014 manager + suggested 37328 the = policy x301 because 67094 the + watchmaker 33429 peeved = the x302 hypnotist 48475 after + the 68710 heiress = healed x303 the 61053 yachtsman.,Did the manager suggest the policy?,Yes,first,three,Transitive,plausible
7757,The student skipped the party after the barkeeper noticed the sniper and the minister maddened the user.,The 58194 student + skipped 42662 the = party x305 after 60197 the + barkeeper 44510 noticed = the x306 sniper 14599 and + the 30636 minister = maddened x307 the 69483 user.,Did the student skip the party?,Yes,first,three,Transitive,plausible
7758,The artist touched the canvas after the gourmand compensated the professor but the draftsman victimized the respondent.,The 10556 artist + touched 38085 the = canvas x309 after 36497 the + gourmand 39677 compensated = the x310 professor 58862 but + the 13208 draftsman = victimized x311 the 23847 respondent.,Did the artist touch the canvas?,Yes,first,three,Transitive,plausible
7759,The chef used the blender after the trespasser poisoned the murderer because the tenor flustered the co-worker.,The 89614 chef + used 95607 the = blender x313 after 53688 the + trespasser 74001 poisoned = the x314 murderer 59142 because + the 82670 tenor = flustered x315 the 61713 co-worker.,Did the chef use the blender?,Yes,first,three,Transitive,plausible
7760,The person wasted the electricity after the prince repulsed the baroness when the caregiver watched the cabbie.,The 89138 person + wasted 67836 the = electricity x317 after 95765 the + prince 92546 repulsed = the x318 baroness 68670 when + the 77876 caregiver = watched x319 the 59404 cabbie.,Did the person waste the electricity?,Yes,first,three,Transitive,plausible
7761,The provost choked the defender and the engine assembled the mechanic but the geophysicist eyed the merchant.,The 25845 provost + choked 45593 the = defender x321 and 36290 the + engine 70888 assembled = the x322 mechanic 84793 but + the 78629 geophysicist = eyed x323 the 57845 merchant.,Did the engine assemble the mechanic?,Yes,second,three,Transitive,implausible
7762,The grouch shoved the actuary and the wire bent the tailor when the maverick rated the despot.,The 52000 grouch + shoved 56069 the = actuary x325 and 92180 the + wire 76092 bent = the x326 tailor 15007 when + the 15290 maverick = rated x327 the 52532 despot.,Did the wire bend the tailor?,Yes,second,three,Transitive,implausible
7763,The countess agitated the herder and the apple bit the child because the geneticist defeated the co-worker.,The 76782 countess + agitated 13051 the = herder x329 and 78808 the + apple 61917 bit = the x330 child 93256 because + the 69965 geneticist = defeated x331 the 26171 co-worker.,Did the apple bite the child?,Yes,second,three,Transitive,implausible
7764,The herder healed the professor and the ingredients blended the chef after the oncologist addressed the landlady.,The 95917 herder + healed 65828 the = professor x333 and 45469 the + ingredients 29721 blended = the x334 chef 34244 after + the 96922 oncologist = addressed x335 the 24895 landlady.,Did the ingredients blend the chef?,Yes,second,three,Transitive,implausible
7765,The motorcyclist represented the envoy but the statue carved the sculptor and the toolmaker followed the violist.,The 14289 motorcyclist + represented 44620 the = envoy x337 but 61316 the + statue 85716 carved = the x338 sculptor 57282 and + the 79894 toolmaker = followed x339 the 76254 violist.,Did the statue carve the sculptor?,Yes,second,three,Transitive,implausible
7766,The australian introduced the feminist but the vegetables chopped the chef when the strategist diagnosed the custodian.,The 77031 australian + introduced 47818 the = feminist x341 but 89161 the + vegetables 32892 chopped = the x342 chef 43060 when + the 75874 strategist = diagnosed x343 the 86532 custodian.,Did the vegetables chop the chef?,Yes,second,three,Transitive,implausible
7767,The cabinetmaker assuaged the sommelier but the floor cleaned the cleaner because the patent teased the landscaper.,The 21780 cabinetmaker + assuaged 65902 the = sommelier x345 but 46420 the + floor 79631 cleaned = the x346 cleaner 21042 because + the 33194 patent = teased x347 the 22141 landscaper.,Did the floor clean the cleaner?,Yes,second,three,Transitive,implausible
7768,The welder enraged the flutist but the stamps collected the collector after the cabbie filmed the appraiser.,The 65116 welder + enraged 59941 the = flutist x349 but 45002 the + stamps 73421 collected = the x350 collector 18222 after + the 40055 cabbie = filmed x351 the 13528 appraiser.,Did the stamps collect the collector?,Yes,second,three,Transitive,implausible
7769,The workaholic flustered the insider when the meat cut the butcher and the scavenger avoided the chief.,The 34012 workaholic + flustered 21094 the = insider x353 when 25548 the + meat 74648 cut = the x354 butcher 86172 and + the 89619 scavenger = avoided x355 the 80418 chief.,Did the meat cut the butcher?,Yes,second,three,Transitive,implausible
7770,The rustler esteemed the cinematographer when the landscape described the writer but the dairyman baffled the columnist.,The 49745 rustler + esteemed 77101 the = cinematographer x357 when 78894 the + landscape 25962 described = the x358 writer 86508 but + the 76727 dairyman = baffled x359 the 30620 columnist.,Did the landscape describe the writer?,Yes,second,three,Transitive,implausible
7771,The bishop overcharged the girlfriend when the building destroyed the crew because the drummer enraged the custodian.,The 56765 bishop + overcharged 66413 the = girlfriend x361 when 70381 the + building 64819 destroyed = the x362 crew 90526 because + the 47451 drummer = enraged x363 the 19115 custodian.,Did the building destroy the crew?,Yes,second,three,Transitive,implausible
7772,The sophomore acknowledged the bullfighter when the house designed the architect after the climber identified the fighter.,The 81251 sophomore + acknowledged 76135 the = bullfighter x365 when 54639 the + house 28204 designed = the x366 architect 54776 after + the 40758 climber = identified x367 the 41542 fighter.,Did the house design the architect?,Yes,second,three,Transitive,implausible
7773,The feminist mollified the clown because the cart pushed the student and the wizard maddened the crusader.,The 59801 feminist + mollified 79769 the = clown x369 because 32100 the + cart 41160 pushed = the x370 student 91457 and + the 62366 wizard = maddened x371 the 94743 crusader.,Did the cart push the student?,Yes,second,three,Transitive,implausible
